candidate_mode,n,analysis_type,evidence_role,effect_progress_rate_mean,effect_progress_rate_ci_low,effect_progress_rate_ci_high,placebo_abs_q95_progress_rate,placebo_status_progress_rate,effect_mean_abs_y_window_mean,effect_mean_abs_y_window_ci_low,effect_mean_abs_y_window_ci_high,placebo_abs_q95_mean_abs_y_window,placebo_status_mean_abs_y_window,effect_max_abs_y_window_mean,effect_max_abs_y_window_ci_low,effect_max_abs_y_window_ci_high,placebo_abs_q95_max_abs_y_window,placebo_status_max_abs_y_window,effect_end_abs_y_mean,effect_end_abs_y_ci_low,effect_end_abs_y_ci_high,placebo_abs_q95_end_abs_y,placebo_status_end_abs_y,effect_lateral_growth_mean,effect_lateral_growth_ci_low,effect_lateral_growth_ci_high,placebo_abs_q95_lateral_growth,placebo_status_lateral_growth
flat_clear03,6,intervention_vs_empirical_equivalent,rollout_associated_negative_unpaired,0.00023987357790609837,8.187950494581199e-05,0.0004297388367124448,0.0015615557723042967,within_placebo_band,-0.021359720064090697,-0.03592945428622049,4.0960215732381795e-05,0.06223645781083801,within_placebo_band,-0.03975616464824506,-0.07214853202158923,0.0012100447392472656,0.10319996982078503,within_placebo_band,-0.043491825258117144,-0.09512512025467242,0.0112367410609504,0.11703032843916919,within_placebo_band,-0.043595338277345505,-0.0952120809921457,0.012080094385381922,0.11617067503654269,within_placebo_band
flat_noop,5,placebo_noop_vs_baseline,control_equivalent_noop,-4.266740455998036e-05,-0.0006338628405203148,0.0005485280314003541,0.0015615557723042967,within_placebo_band,0.0033405663563125256,-0.026480257771866248,0.02803253835285209,0.06223645781083801,within_placebo_band,0.023621333195335895,-0.01685744708166491,0.05731653319533589,0.10319996982078503,within_placebo_band,0.035643028781495056,0.0030093962721969526,0.06618446129079317,0.11703032843916919,within_placebo_band,0.03765242558703794,0.004673278381284858,0.06842617279279103,0.11617067503654269,within_placebo_band
flat_slow03,6,intervention_vs_empirical_equivalent,near_miss_exposure,-0.0006179743461423096,-0.0013159018164252956,-3.976532897112528e-05,0.0015615557723042967,within_placebo_band,0.010468015434989174,-0.004994538925332766,0.022709882745081508,0.06223645781083801,within_placebo_band,0.025044323780424285,0.008430127854401802,0.0414555743638773,0.10319996982078503,within_placebo_band,0.02963935313686664,-0.002806550686689814,0.06380802918547492,0.11703032843916919,within_placebo_band,0.029632034890520173,-0.0039413659316322345,0.06366408112594474,0.11617067503654269,within_placebo_band
flat_slow03_clear03,6,intervention_vs_empirical_equivalent,rollout_associated_negative_unpaired,-0.00084225694795149,-0.001496676301077124,-0.0002503707786899433,0.0015615557723042967,within_placebo_band,0.009990193948456834,-0.012208756888697428,0.029623986289651773,0.06223645781083801,within_placebo_band,0.025633677497772085,-0.01671377624879503,0.06772031012055862,0.10319996982078503,within_placebo_band,0.024489317431803367,-0.028609407243628662,0.07397303129428828,0.11703032843916919,within_placebo_band,0.024184319424295764,-0.026600649374954283,0.07119517127811964,0.11617067503654269,within_placebo_band
j19_profile,9,placebo_noop_vs_baseline,control_equivalent_noop,3.9259788969946296e-08,-0.0007550854260153727,0.0007275357700769592,0.0015615557723042967,within_placebo_band,-0.009870857435377143,-0.03155462738519485,0.009402768188704934,0.06223645781083801,within_placebo_band,-0.011132133978820279,-0.05293838735683754,0.02565577793609131,0.10319996982078503,within_placebo_band,-0.002792554447937614,-0.05551396395042618,0.04547413128788227,0.11703032843916919,within_placebo_band,-0.0003597990461361421,-0.05307487202683962,0.04872657359277665,0.11617067503654269,within_placebo_band
