analysis_type,source_rollout_id,candidate_mode,evidence_role,context,action_id,match_k,matched_control_ids,match_distance_mean,match_distance_max,duration_s,x_start,y_start,vx_scale_mean,clearance_delta_mean,rollout_decision_label,candidate_progress_rate,control_progress_rate_mean,control_progress_rate_std,effect_progress_rate,effect_z_progress_rate,candidate_mean_abs_y_window,control_mean_abs_y_window_mean,control_mean_abs_y_window_std,effect_mean_abs_y_window,effect_z_mean_abs_y_window,candidate_max_abs_y_window,control_max_abs_y_window_mean,control_max_abs_y_window_std,effect_max_abs_y_window,effect_z_max_abs_y_window,candidate_end_abs_y,control_end_abs_y_mean,control_end_abs_y_std,effect_end_abs_y,effect_z_end_abs_y,candidate_lateral_growth,control_lateral_growth_mean,control_lateral_growth_std,effect_lateral_growth,effect_z_lateral_growth,placebo_relative_status
intervention_vs_empirical_equivalent,K4C:flat_clear03:1,flat_clear03,rollout_associated_negative_unpaired,flat,1,5,K4C:flat_noop:5|K4C:flat_noop:6|K1:j19_profile:6|K4C:baseline:3|K1:baseline:2,0.2779109481377158,0.3306074259195207,45.19995403289795,0.001408,0.00095,1.0,0.003,reject,0.04416537677332702,0.04399126555109586,0.0003805719913421267,0.00017411122223116166,0.4574987812874519,0.1012074701986755,0.07451130177871756,0.03673160681466109,-0.026696168419957936,-0.726790106260813,0.205971,0.1336401506063423,0.05241470340034812,-0.07233084939365769,-1.3799725020131908,0.204784,0.11389363923598272,0.05586568580602909,-0.09089036076401727,-1.626944330006028,0.203834,0.1127473570235629,0.056022447854720187,-0.0910866429764371,-1.6258954484217985,mixed_or_within_placebo
intervention_vs_empirical_equivalent,K4C:flat_slow03_clear03:1,flat_slow03_clear03,rollout_associated_negative_unpaired,flat,1,5,K1:j19_profile:6|K1:j19_profile:2|K4C:flat_noop:6|K4C:flat_noop:5|K1:baseline:3,0.2569857446106684,0.4316667103330975,46.099961042404175,0.001664,0.001228,0.97,0.003,reject,0.04323663089794341,0.043645329369797814,0.00041627619868317607,-0.0004086984718544018,-0.9817963965925863,0.052744266233766234,0.07665326982869831,0.03978083273109432,0.02390900359493208,0.6010181776874628,0.090269,0.14276222556966825,0.07546533594202641,0.05249322556966825,0.6955938765050264,0.07899,0.11689425255052754,0.08871030448307443,0.03790425255052754,0.4272812811476655,0.077762,0.11553207605834762,0.08853620394851162,0.03777007605834762,0.42660600267335685,mixed_or_within_placebo
intervention_vs_empirical_equivalent,K4C:flat_slow03:2,flat_slow03,near_miss_exposure,flat,1,5,K1:baseline:7|K1:baseline:10|K1:baseline:6|K4C:baseline:5|K4C:baseline:4,0.30395283937696177,0.3475000706264271,43.70002198219299,0.000379,0.000301,0.97,0.0,shadow_only,0.045699382046392775,0.04576272340698628,0.0006253854019837213,-6.334136059350792e-05,-0.10128372103440415,0.049127477168949774,0.051048197769115525,0.013116047242080885,0.0019207206001657512,0.1464405064052686,0.090745,0.10367264618326374,0.023596228981370315,0.012927646183263738,0.5478691613592311,0.085545,0.08241139153683968,0.04220781916303639,-0.0031336084631603117,-0.07424236848286579,0.085244,0.08224507826843276,0.04212048052078001,-0.002998921731567239,-0.0711986590487193,mixed_or_within_placebo
intervention_vs_empirical_equivalent,K4C:flat_clear03:2,flat_clear03,rollout_associated_negative_unpaired,flat,1,5,K1:baseline:10|K1:baseline:7|K4C:baseline:1|K1:baseline:9|K4C:baseline:3,0.30358004534270855,0.34372617343151834,44.20020294189453,0.000911,0.000553,1.0,0.003,reject,0.04517368399020335,0.04488407506566634,0.0002664580481246225,0.0002896089245370062,1.0868837574069297,0.07109241986455982,0.0487011528110344,0.008289568885479482,-0.02239126705352542,-2.701137702437981,0.130614,0.1154437611680381,0.026578745509332185,-0.015170238831961905,-0.5707657957985794,0.081423,0.11078976608401436,0.02993838297496559,0.029366766084014367,0.9809068882768582,0.08087,0.11040156649628484,0.029723507631346586,0.029531566496284842,0.9935424466909376,mixed_or_within_placebo
intervention_vs_empirical_equivalent,K4C:flat_slow03_clear03:2,flat_slow03_clear03,rollout_associated_negative_unpaired,flat,1,5,K1:j19_profile:6|K1:j19_profile:2|K4C:baseline:2|K1:baseline:3|K1:baseline:2,0.8139665099134713,0.9155728777659745,48.40002107620239,0.000194,8.9e-05,0.97,0.003,reject,0.04124173823927227,0.04351333489969863,0.00030469048248816616,-0.00227159666042636,-7.455423752905004,0.10565356701030928,0.08693399998821923,0.031373007481169266,-0.01871956702209006,-0.5966774793052892,0.227182,0.17683215539457928,0.07370599479587206,-0.05034984460542072,-0.6831173603295642,0.218116,0.15627590055749527,0.09503810849479746,-0.06184009944250474,-0.6506873971075504,0.218027,0.1556262727732717,0.09472457874149114,-0.06240072722672829,-0.6587596171530463,mixed_or_within_placebo
intervention_vs_empirical_equivalent,K4C:flat_slow03:3,flat_slow03,near_miss_exposure,flat,1,5,K1:j19_profile:2|K1:j19_profile:6|K1:j19_profile:9|K4C:flat_noop:6|K4C:flat_noop:5,0.4350827020156691,0.5926373292677655,46.999419927597046,0.002807,0.001213,0.97,0.0,shadow_only,0.04244235360932011,0.04355453662167882,0.0004612957982391251,-0.001112183012358707,-2.410997491423447,0.051803980891719746,0.07747620443508776,0.03902349497039645,0.025672223543368018,0.6578658206509485,0.098973,0.1536578,0.06733795114020028,0.054684800000000006,0.812094800540398,0.046303,0.1397238,0.0705981332484082,0.09342080000000001,1.323275782254574,0.04509,0.1377942,0.0708644367885613,0.09270420000000001,1.3081907399702077,mixed_or_within_placebo
intervention_vs_empirical_equivalent,K4C:flat_clear03:3,flat_clear03,rollout_associated_negative_unpaired,flat,1,5,K4C:flat_noop:6|K4C:flat_noop:5|K1:j19_profile:10|K4C:flat_noop:3|K1:j19_profile:9,0.24349478419847384,0.3043373735486984,45.299944162368774,0.003354,0.002631,1.0,0.003,reject,0.04396497692936355,0.043877299428154874,0.00046244113397079665,8.767750120867307e-05,0.18959710710814479,0.0833621872246696,0.04340544194975905,0.030963220096303878,-0.039956745274910554,-1.290458329289861,0.177306,0.089601,0.04491911721305306,-0.08770499999999999,-1.9525094312074718,0.177306,0.0532658,0.05007638345328065,-0.12404019999999999,-2.4770199332730316,0.174675,0.050462400000000004,0.05042728748842238,-0.12421259999999999,-2.463202091298645,mixed_or_within_placebo
intervention_vs_empirical_equivalent,K4C:flat_slow03_clear03:3,flat_slow03_clear03,rollout_associated_negative_unpaired,flat,1,5,K1:j19_profile:2|K1:j19_profile:6|K1:j19_profile:9|K4C:flat_noop:6|K4C:flat_noop:5,0.5589839819001017,0.7156031687856328,47.29999899864197,0.003847,0.000865,0.97,0.003,reject,0.04214716791129821,0.04355453662167882,0.0004612957982391251,-0.0014073687103806076,-3.0509029472040847,0.04876988185654008,0.07747620443508776,0.03902349497039645,0.02870632257854768,0.735616392133112,0.083472,0.1536578,0.06733795114020028,0.0701858,1.0422918846145228,0.04246,0.1397238,0.0705981332484082,0.09726380000000001,1.3777106493420355,0.041595,0.1377942,0.0708644367885613,0.09619920000000001,1.3575102598646231,mixed_or_within_placebo
intervention_vs_empirical_equivalent,K4C:flat_slow03:4,flat_slow03,near_miss_exposure,flat,1,5,K4C:flat_noop:5|K4C:flat_noop:6|K1:baseline:10|K1:baseline:5|K4C:baseline:3,0.3808869928071939,0.3976047011417939,44.60062384605408,0.002068,0.000452,0.97,0.0,shadow_only,0.044692782927886206,0.04442120922000752,0.0003565655320686174,0.0002715737078786834,0.7616375769781971,0.07912124384787472,0.05323658646113161,0.028170953451685386,-0.025884657386743115,-0.918842077217465,0.112258,0.10726570573978693,0.04684505304762011,-0.004992294260213068,-0.1065703619790584,0.102362,0.0873251521715107,0.04568866835848411,-0.015036847828489297,-0.3291154758660644,0.10191,0.08624504204725794,0.04579802345081969,-0.01566495795274206,-0.34204441092450005,mixed_or_within_placebo
intervention_vs_empirical_equivalent,K4C:flat_clear03:4,flat_clear03,rollout_associated_negative_unpaired,flat,1,5,K1:j19_profile:10|K4C:flat_noop:5|K4C:flat_noop:6|K4C:flat_noop:2|K4C:flat_noop:1,0.3001230133415443,0.34178724208287925,44.50025510787964,0.003799,0.002568,1.0,0.003,reject,0.04485203500881913,0.04488271720806321,0.0008215741992466634,-3.0682199244076724e-05,-0.0373456217006456,0.08211551569506727,0.04210182706777656,0.033895398371193604,-0.04001368862729071,-1.1805050405100654,0.134214,0.0808408,0.04531224230779139,-0.053373199999999996,-1.1778980090513536,0.130042,0.0595972,0.03872079281419739,-0.07044479999999999,-1.8193015917321471,0.127474,0.057137,0.039020023439254876,-0.07033700000000001,-1.8025873333853426,mixed_or_within_placebo
intervention_vs_empirical_equivalent,K4C:flat_slow03_clear03:4,flat_slow03_clear03,rollout_associated_negative_unpaired,flat,1,5,K4C:flat_noop:5|K4C:flat_noop:6|K4C:flat_noop:2|K4C:baseline:3|K1:baseline:10,0.3359737943898109,0.45806699865531764,44.499850034713745,0.00198,0.001693,0.97,0.003,reject,0.044889769256339244,0.04471582884289262,0.0006714920284720313,0.0001739404134466216,0.2590357086478302,0.08644636322869956,0.04992747198583542,0.03147582081100819,-0.036518891242864136,-1.1602204581776054,0.157634,0.10592549115630247,0.04831045898474177,-0.05170850884369753,-1.0703377680603074,0.157634,0.09161186884517156,0.0408372303418435,-0.06602213115482844,-1.6167142238140342,0.155941,0.09015538610173814,0.04140343771094429,-0.06578561389826186,-1.5888925542255772,mixed_or_within_placebo
intervention_vs_empirical_equivalent,K4C:flat_slow03:5,flat_slow03,near_miss_exposure,flat,1,5,K1:j19_profile:2|K1:j19_profile:9|K4C:flat_noop:6|K4C:flat_noop:3|K4C:flat_noop:5,0.2581984241615574,0.3345792464448298,46.10030508041382,0.003323,0.002381,0.97,0.0,shadow_only,0.043226004611553695,0.04360769098450091,0.00044396063738088106,-0.0003816863729472139,-0.859730212117339,0.04159782251082251,0.05878879036865929,0.03275100796835105,0.017190967857836782,0.5248988939347846,0.108321,0.12896280000000002,0.06762734118505621,0.020641800000000016,0.3052286196423953,0.108321,0.09957060000000001,0.08007120660162428,-0.008750399999999992,-0.10928272935283187,0.10594,0.09714260000000001,0.08050838390279612,-0.008797399999999997,-0.10927309149096529,mixed_or_within_placebo
intervention_vs_empirical_equivalent,K4C:flat_clear03:5,flat_clear03,rollout_associated_negative_unpaired,flat,1,5,K1:baseline:7|K1:baseline:10|K4C:baseline:1|K1:baseline:9|K1:baseline:5,0.23067357395761678,0.2797137858140237,44.30011296272278,0.000319,0.000126,1.0,0.003,reject,0.04509205206047458,0.044872585180836255,0.0002859344111753739,0.000219466879638322,0.7675427337904952,0.013868191441441441,0.04365048657316423,0.010191369897694104,0.029782295131722786,2.9223053849180096,0.044494,0.09756609246568465,0.029075751826522417,0.05307209246568465,1.8253042185231878,0.020884,0.08780941184824098,0.038086219786392206,0.06692541184824098,1.757208045944027,0.020758,0.08751554157807288,0.03804421759168249,0.06675754157807288,1.7547355630903527,mixed_or_within_placebo
intervention_vs_empirical_equivalent,K4C:flat_slow03_clear03:5,flat_slow03_clear03,rollout_associated_negative_unpaired,flat,1,5,K1:j19_profile:6|K1:j19_profile:2|K1:baseline:3|K4C:flat_noop:6|K4C:baseline:2,0.4276876838819251,0.5646549288140311,46.899837017059326,0.001589,0.000941,0.97,0.003,reject,0.04258366610684705,0.04351550563509673,0.0003081665330591657,-0.0009318395282496769,-3.023818060317311,0.05178843404255319,0.07810581088250342,0.0408184421443356,0.026317376839950224,0.6447423139494387,0.110139,0.1628384880740749,0.0891521597489382,0.05269948807407489,0.5911184678249204,0.084923,0.14738909888362509,0.10322899307660707,0.06246609888362509,0.6051216525697242,0.083982,0.14636559661344056,0.10328274023372419,0.06238359661344056,0.6040079540131226,mixed_or_within_placebo
intervention_vs_empirical_equivalent,K4C:flat_slow03:6,flat_slow03,near_miss_exposure,flat,1,5,K1:baseline:2|K1:j19_profile:6|K1:baseline:3|K1:baseline:5|K4C:baseline:3,0.2567183643266445,0.30443239972447034,45.699800968170166,0.000627,0.000467,0.97,0.0,shadow_only,0.043672619086242676,0.043945989381692564,0.00043937943832085357,-0.0002733702954498887,-0.6221736194452097,0.043307482532751095,0.06340127699745007,0.03412449233860516,0.02009379446469898,0.5888379016840875,0.102134,0.11802839075949502,0.05311500318057586,0.015894390759495017,0.29924484246868294,0.016024,0.09349137511284943,0.07201127879700697,0.07746737511284943,1.0757672465617876,0.015557,0.09296328902743031,0.07169210855246146,0.07740628902743031,1.079704455488116,mixed_or_within_placebo
intervention_vs_empirical_equivalent,K4C:flat_clear03:6,flat_clear03,rollout_associated_negative_unpaired,flat,1,5,K4C:flat_noop:2|K4C:flat_noop:1|K4C:flat_noop:5|K1:baseline:10|K4C:flat_noop:6,0.40329025477643016,0.4961825464329661,43.69949197769165,0.001965,0.001488,1.0,0.003,reject,0.04570597756650409,0.045006918427438584,0.000792842425298874,0.000699059139065504,0.8817125783877964,0.07900123287671233,0.050118486736129994,0.0315108633191543,-0.028882746140582338,-0.9165964717642494,0.160682,0.09765220787046457,0.043850630535974267,-0.06302979212953543,-1.43737481899666,0.155364,0.08349623128305902,0.032704566112659414,-0.07186776871694098,-2.1974842433124993,0.153876,0.08165110523800637,0.03301806717956542,-0.07222489476199365,-2.18743557486893,mixed_or_within_placebo
intervention_vs_empirical_equivalent,K4C:flat_slow03_clear03:6,flat_slow03_clear03,rollout_associated_negative_unpaired,flat,1,5,K1:baseline:2|K1:baseline:5|K4C:baseline:3|K1:baseline:10|K4C:baseline:1,0.27634092386151893,0.31911384128048553,44.999837160110474,0.000907,0.000196,0.97,0.003,reject,0.04434438268965285,0.044552361419897366,0.00037868005664103144,-0.00020797873024451519,-0.5492201836276474,0.016118017738359202,0.05236493668062441,0.011918256274392898,0.03624691894226521,3.0412938023613347,0.035144,0.11562590479200761,0.030644782326925184,0.08048190479200762,2.6262841071412812,0.024514,0.10167798375400074,0.04134480477472311,0.07716398375400074,1.8663525967638945,0.024318,0.10125738499897653,0.04119917274854952,0.07693938499897654,1.867498298292538,mixed_or_within_placebo
