context_id,group,terrain,seed,beta_name,pareto_nondominated,support_class,max_margin,beta_hat_motion,beta_hat_stability,beta_hat_energy,beta_gen_motion,beta_gen_stability,beta_gen_energy,original_beta_selected_cost,original_beta_best_cost,original_beta_regret,original_beta_consistent
low_friction:low_friction:27028,low_friction,low_friction,27028,energy,True,unsupported,-8.355312615774689e-05,0.0,0.9438167738008776,0.05618322619912242,0.15,0.15,0.7,0.43715058799020445,0.4345731882205661,0.0025773997696383333,False
low_friction:low_friction:27029,low_friction,low_friction,27029,balanced,True,unsupported,-0.0002395542994989517,0.0,0.948812965752208,0.051187034247792064,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2651003531281929,0.2643605615562108,0.000739791571982118,False
low_friction:low_friction:27029,low_friction,low_friction,27029,motion,True,strict,0.003619387268567753,1.0,-0.0,0.0,0.7,0.15,0.15,0.22977462933868154,0.22977462933868154,0.0,True
low_friction:low_friction:27029,low_friction,low_friction,27029,stability,True,strict,0.006458792038677719,0.0,-0.0,1.0,0.15,0.7,0.15,0.12442466476827191,0.12423270211293837,0.0001919626553335413,False
low_friction:low_friction:27029,low_friction,low_friction,27029,energy,True,unsupported,-0.00048641059945759316,0.0,0.948812965752208,0.05118703424779203,0.15,0.15,0.7,0.4386398384965807,0.4343600144305805,0.0042798240660002485,False
low_friction:low_friction:27030,low_friction,low_friction,27030,balanced,True,strict,0.0012456462492615302,0.6655347560029741,0.0,0.3344652439970259,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2643551945183054,0.2639465800740265,0.0004086144442789208,False
low_friction:low_friction:27030,low_friction,low_friction,27030,motion,True,strict,0.0031807038735401916,1.0,-0.0,0.0,0.7,0.15,0.15,0.2305112154058058,0.2305112154058058,0.0,True
low_friction:low_friction:27030,low_friction,low_friction,27030,stability,True,strict,0.005705820378014259,0.0,-0.0,1.0,0.15,0.7,0.15,0.12422144076328033,0.12422144076328033,0.0,True
low_friction:low_friction:27030,low_friction,low_friction,27030,energy,True,unsupported,-0.00027273704818870265,0.0,0.9679826544016392,0.032017345598360746,0.15,0.15,0.7,0.437469294869502,0.43366827450517914,0.003801020364322838,False
low_friction:low_friction:27031,low_friction,low_friction,27031,balanced,True,strict,0.0025983229559847776,0.5354984655696808,0.0,0.46450153443031916,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2613747556094144,0.2613747556094144,0.0,True
