context_id,context_index,group,terrain,seed,source_beta_name,cost_motion,cost_stability,cost_energy,episode_energy_abs_j,decision_time_s,roll_rms_rad,pitch_rms_rad,mean_applied_vx_mps,pareto_nondominated,support_class,max_margin,beta_hat_motion,beta_hat_stability,beta_hat_energy,beta_hat_dominant,beta_hat_entropy,beta_hat_interior_005,beta_gen_motion,beta_gen_stability,beta_gen_energy,beta_hat_gen_l1,original_beta_regret,original_beta_consistent,selection_evidence_required
low_friction:low_friction:27030,13,low_friction,low_friction,27030,balanced,0.2042292021398552,0.009725393494154685,0.5791109879209064,172.06545587376914,6.9300000000000015,0.0052082503546970905,0.025817977545842478,0.21891540008432722,True,strict,0.0012456462492615302,0.6655347560029741,0.0,0.3344652439970259,motion,0.5800916978919248,False,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0004086144442789208,False,True
low_friction:low_friction:27030,13,low_friction,low_friction,27030,motion,0.20104849826631502,0.009350715873801312,0.5891643949221006,175.0525241470813,6.962000000000002,0.005416012334755282,0.025315764942077924,0.22306262149530304,True,strict,0.0031807038735401916,1.0,-0.0,0.0,motion,-0.0,False,0.7,0.15,0.15,0.6000000000000001,0.0,True,True
low_friction:low_friction:27030,13,low_friction,low_friction,27030,stability,0.20940738894601477,0.009900872236306172,0.5725314790397587,175.11380374017608,7.144000000000001,0.005205052500005725,0.02604985776769861,0.21469113756503377,True,strict,0.005705820378014259,0.0,-0.0,1.0,energy,-0.0,False,0.15,0.7,0.15,1.7,0.0,True,True
low_friction:low_friction:27031,14,low_friction,low_friction,27031,balanced,0.2055347178192255,0.010292064683519833,0.568297484325498,168.8525477015092,6.967999999999998,0.00529452616161003,0.02655949912755848,0.21889232318190968,True,strict,0.0025983229559847776,0.5354984655696808,0.0,0.46450153443031916,motion,0.6286337628055902,False,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,True,True
low_friction:low_friction:27031,14,low_friction,low_friction,27031,motion,0.20015987006703234,0.00925378016895944,0.5800876405984401,172.35563891587216,6.9239999999999995,0.005524704129529122,0.025184203212785226,0.22307769191615726,True,strict,0.005374847752193157,1.0,-0.0,0.0,motion,-0.0,False,0.7,0.15,0.15,0.6000000000000001,0.0,True,True
low_friction:low_friction:27031,14,low_friction,low_friction,27031,stability,0.20957687708344389,0.010145226935374119,0.5692312872093561,174.10441095453697,7.1560000000000015,0.005129054738979683,0.02636935502833899,0.21467565289565496,True,strict,5.937486371571996e-05,0.0,0.9190638572715796,0.08093614272842045,stability,0.2558225750880714,False,0.15,0.7,0.15,0.4381277145431592,0.0006436078985094656,False,True
low_friction:low_friction:27032,15,low_friction,low_friction,27032,balanced,0.20453323149440447,0.009719938136177655,0.5793501857223018,172.13652632416566,6.934,0.005223226387931105,0.025810735273274512,0.21890956549083485,True,strict,0.0012056601837481075,0.5696981331443147,0.0,0.4303018668556854,motion,0.622057313817019,False,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,True,True
low_friction:low_friction:27032,15,low_friction,low_friction,27032,energy,0.2082569148493299,0.010028132844793647,0.5772221092659647,176.54847437562702,7.164000000000001,0.005129123379738458,0.02621673866366182,0.21588445633649828,True,strict,0.000177321401583661,0.33336211971634766,0.0,0.6666378802836522,energy,0.5793983247741421,False,0.15,0.15,0.7,0.3667242394326954,0.0,True,True
low_friction:low_friction:27032,15,low_friction,low_friction,27032,motion,0.20068497710262398,0.009411439533623561,0.5872469758325559,174.48282059003424,6.942000000000002,0.005406431580761236,0.025397832497317696,0.22306445315480233,True,strict,0.0038482543917804923,1.0,-0.0,0.0,motion,-0.0,False,0.7,0.15,0.15,0.6000000000000001,0.0,True,True
low_friction:low_friction:27032,15,low_friction,low_friction,27032,stability,0.20897521676719713,0.01016015145029307,0.5771289053689308,176.51996714147387,7.153999999999999,0.005202891479243844,0.026388743899712692,0.21468491088066782,True,strict,9.320389703393328e-05,0.0,0.0,1.0,energy,-0.0,False,0.15,0.7,0.15,1.7,0.0006412550577940268,False,True
