context_id,seed,split_group,terrain,beta_index,beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,status,success,m4_interventions,feasible,infeasible_reason,raw_log_relpath,source_stage,policy_steps,settling_steps,decision_time_s,progress_m,energy_abs_j,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,established_slip_fraction_ge_0p002,established_slip_fraction_ge_0p05,established_slip_fraction_ge_0p10,J_motion_s_per_m,J_stability_attitude,J_stability_slip,J_stability,J_stability_dominant,J_energy_j_per_m
rough_seed_1,1,val,rough_perlin,19,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/19_lm000_ls020_le080/attempt_001/env_logs/episode_0000.jsonl,T6.12e_heldout,39,5,7.800000000000001,1.6764008413381468,214.02078544117234,0.01094557632256697,0.0906470849382904,0.02697122127097644,0.16202634154358964,0.06686580882353996,0.006089154411766059,0.001378676470588635,4.652825152350697,0.34624635947519555,0.06686580882353996,0.34624635947519555,attitude,127.6668325162229
rough_seed_21,21,val,rough_perlin,19,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/19_lm000_ls020_le080/attempt_001/env_logs/episode_0001.jsonl,T6.12e_heldout,41,5,8.200000000000001,1.6649964909369044,212.2123947861342,0.009661684338375493,0.06635017277925612,0.02382985761529668,0.1232120575197564,0.07083154736391835,0.009108444063438843,0.0019288469781402046,4.9249353044496855,0.25343899134767833,0.07083154736391835,0.25343899134767833,attitude,127.4551603809813
rough_seed_16,16,val,rough_perlin,19,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/19_lm000_ls020_le080/attempt_001/env_logs/episode_0002.jsonl,T6.12e_heldout,38,5,7.6,1.6641180023105222,211.06654484625187,0.006427264058350884,0.06027845530808272,0.016006858067874122,0.1295037935164043,0.06411807403824267,0.001935639970965825,0.0003629324945561073,4.566983825334431,0.2302467389814063,0.06411807403824267,0.2302467389814063,attitude,126.83388110290218
rough_seed_14,14,val,rough_perlin,19,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/19_lm000_ls020_le080/attempt_001/env_logs/episode_0003.jsonl,T6.12e_heldout,39,5,7.800000000000001,1.6894492325458943,216.2594137535772,0.008505623790800417,0.06840171850031869,0.022047148144252713,0.14256723765027401,0.07238294411527124,0.007087254560243019,0.0008132915069131773,4.616889249904177,0.2612753187673456,0.07238294411527124,0.2612753187673456,attitude,128.00586699352178
rough_seed_27,27,test,rough_perlin,19,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/19_lm000_ls020_le080/attempt_001/env_logs/episode_0004.jsonl,T6.12e_heldout,38,5,7.6,1.6798930860178625,226.17853240067464,0.010501839843235392,0.10636426748974685,0.024545098251193956,0.21661073647643933,0.08945036522573925,0.010896898575023357,0.00239492276374146,4.524097434090629,0.4062815745442031,0.08945036522573925,0.4062815745442031,attitude,134.63864711582585
rough_seed_2,2,test,rough_perlin,19,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/19_lm000_ls020_le080/attempt_001/env_logs/episode_0005.jsonl,T6.12e_heldout,42,5,8.4,1.6953840148026047,226.38236259919103,0.011425243488472374,0.09287547375512632,0.0336157346481555,0.18788010841201164,0.07584938325039045,0.006708504652674229,0.0007574118156244083,4.954629704337528,0.3547581777631188,0.07584938325039045,0.3547581777631188,attitude,133.52866408000725
rough_seed_3,3,test,rough_perlin,19,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/19_lm000_ls020_le080/attempt_001/env_logs/episode_0006.jsonl,T6.12e_heldout,38,5,7.6,1.6917530512644134,211.6991524095336,0.006326368940045339,0.07950610104004904,0.014722803054502066,0.11252334143560283,0.0617086662569247,0.002704363859865114,0.00036877688998160644,4.49238143493802,0.3036909356756997,0.0617086662569247,0.3036909356756997,attitude,125.13596606272411
rough_seed_19,19,test,rough_perlin,19,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/19_lm000_ls020_le080/attempt_001/env_logs/episode_0007.jsonl,T6.12e_heldout,38,5,7.6,1.6702284396066498,228.5461213762414,0.008118226144406304,0.0951551409649802,0.016011869530834055,0.16159729586351812,0.08289473684212008,0.006339712918661468,0.0002392344497607991,4.550275770534629,0.36346586508438494,0.08289473684212008,0.36346586508438494,attitude,136.8352471773655
rough_seed_26,26,test,rough_perlin,19,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/19_lm000_ls020_le080/attempt_001/env_logs/episode_0008.jsonl,T6.12e_heldout,38,5,7.6,1.6521470004650556,198.5287971589803,0.005353879356483993,0.061844066764970604,0.01688045437244737,0.1384321763731391,0.0606591865357766,0.0023375409069664103,0.0001168770453483244,4.600074931504708,0.23622693423720656,0.0606591865357766,0.23622693423720656,attitude,120.16412407800111
rough_seed_9,9,hard,rough_perlin,19,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,m4,0,1,0,status_not_success+m4_intervention,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/19_lm000_ls020_le080/attempt_001/env_logs/episode_0009.jsonl,T6.12e_heldout,7,,1.3619999999999615,0.28424766919557176,55.56868367806211,,,,,,,,,,,,,
