policy,checkpoint,trained_reward_mode,eval_reward_mode,group,terrain,seed,status,settled,settling_steps,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,mean_cost_motion,mean_cost_stability,mean_cost_energy,sum_cost_motion,sum_cost_stability,sum_cost_energy,mean_progress_rate_mps,mean_energy_power_ratio,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm,mean_requested_vx_mps,mean_abs_requested_yaw_rps,mean_requested_height_m,mean_requested_clearance_m,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,beta_name,beta_motion,beta_stability,beta_energy,beta_index,lambda_motion,lambda_stability,lambda_energy,context_id,split_group,raw_log_relpath
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,1,success,True,5,True,False,0,38,1.8088555838009333,0.14792161333687623,1.660933970464057,7.6,210.56237192493788,7.6,0.22682007064735904,0.12133565630128866,0.6340802122407695,8.619162684599644,4.610754939448969,24.095048065149243,0.21854394348211278,1.2681604244815392,0.01059740957497861,0.09119051915970233,0.027079613879323006,0.16195231676101685,0.059641107230594285,0.020768177799733455,-0.026558779278083852,0.21192822144611886,0.008307271119893381,0.298406473243315,0.060000000000000005,0.21192822144611886,0.008307271119893381,0.298406473243315,0.060000000000000005,lm040_ls020_le040,0.36999999999999994,0.26,0.37,8,0.4,0.2,0.4,rough_seed_1,val,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/08_lm040_ls020_le040/attempt_001/env_logs/episode_0000.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,21,success,True,5,True,False,0,40,1.800255618426876,0.14873823193297356,1.6515173864939026,8.0,208.36689810002235,8.0,0.24195040836032775,0.0785764035055629,0.5960953966998268,9.67801633441311,3.143056140222516,23.843815867993072,0.20643967331173782,1.1921907933996538,0.009598568034578805,0.06705195083913593,0.022419428452849388,0.1227385476231575,0.06177394455298781,0.019145021541044117,-0.029320077109150588,0.21235478891059759,0.007658008616417647,0.29824079537345094,0.06,0.21235478891059759,0.007658008616417647,0.29824079537345094,0.06,lm040_ls020_le040,0.36999999999999994,0.26,0.37,8,0.4,0.2,0.4,rough_seed_21,val,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/08_lm040_ls020_le040/attempt_001/env_logs/episode_0001.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,16,success,True,5,True,False,0,38,1.809161203944109,0.13272272466872773,1.6764384792753813,7.6,213.62270602240517,7.6,0.22426998696128597,0.06244502296394698,0.6432959960311492,8.522259504528867,2.3729108726299852,24.44524784918367,0.22058401043097126,1.2865919920622988,0.006472225776820922,0.06047960647851827,0.015784284099936485,0.12956452369689941,0.06402094622975901,0.019559619695524146,-0.029043413478096847,0.2128041892459518,0.00782384787820966,0.29825739519131417,0.060000000000000005,0.2128041892459518,0.00782384787820966,0.29825739519131417,0.060000000000000005,lm040_ls020_le040,0.36999999999999994,0.26,0.37,8,0.4,0.2,0.4,rough_seed_16,val,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/08_lm040_ls020_le040/attempt_001/env_logs/episode_0002.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,14,success,True,5,True,False,0,38,1.8080373010952755,0.13656121203646235,1.6714760890588132,7.6,217.41048084320664,7.6,0.2250861695626952,0.09621001323705833,0.65470236954574,8.553274443382417,3.6559805030082164,24.87869004273812,0.21993106434984389,1.3094047390914805,0.008637205577656949,0.069207576833958,0.021042196080088615,0.14822040498256683,0.06460012083775118,0.020362535981755508,-0.027995370401951828,0.21292002416755026,0.008145014392702203,0.2983202777758829,0.060000000000000005,0.21292002416755026,0.008145014392702203,0.2983202777758829,0.060000000000000005,lm040_ls020_le040,0.36999999999999994,0.26,0.37,8,0.4,0.2,0.4,rough_seed_14,val,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/08_lm040_ls020_le040/attempt_001/env_logs/episode_0003.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,27,success,True,5,True,False,0,38,1.803073794056723,0.12545145693128693,1.677622337125436,7.6,221.5251238120263,7.6,0.22407527349910591,0.16426255008472182,0.6670930624464365,8.514860392966025,6.241976903219429,25.34953637296459,0.22073978120071527,1.3341861248928735,0.010405924081846563,0.10336383572909695,0.024533705785870552,0.21125611662864685,0.060846370791918354,0.02134203688949224,-0.02580900882419787,0.2121692741583837,0.008536814755796894,0.2984514594705482,0.060000000000000005,0.2121692741583837,0.008536814755796894,0.2984514594705482,0.060000000000000005,lm040_ls020_le040,0.36999999999999994,0.26,0.37,8,0.4,0.2,0.4,rough_seed_27,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/08_lm040_ls020_le040/attempt_001/env_logs/episode_0004.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,2,success,True,5,True,False,0,42,1.8266702729970166,0.10815508050255317,1.7185151924944635,8.4,242.16927148685818,8.4,0.24426857254546674,0.15195919458600268,0.6598067857444676,10.259280046909604,6.382286172612113,27.71188500126764,0.2045851419636266,1.319613571488935,0.01229963997440669,0.0976067808912259,0.03388005495071411,0.20435544848442078,0.06529036448115394,0.020774380295603936,-0.027618693675668465,0.2130580728962308,0.008309752118241575,0.2983428783794599,0.06,0.2130580728962308,0.008309752118241575,0.2983428783794599,0.06,lm040_ls020_le040,0.36999999999999994,0.26,0.37,8,0.4,0.2,0.4,rough_seed_2,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/08_lm040_ls020_le040/attempt_001/env_logs/episode_0005.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,3,success,True,5,True,False,0,37,1.8074238039438935,0.14963963136853584,1.6577841725753577,7.4,208.299895841465,7.4,0.2199688897676761,0.0960259839579166,0.644220234421237,8.138848921404016,3.5529614064429142,23.836148673585768,0.22402488818585914,1.288440468842474,0.006212086936313107,0.08043139390225407,0.014696243219077587,0.11098692566156387,0.06220275274402386,0.021417249258406258,-0.02653397697754003,0.21244055054880479,0.008566899703362505,0.2984079613813476,0.060000000000000005,0.21244055054880479,0.008566899703362505,0.2984079613813476,0.060000000000000005,lm040_ls020_le040,0.36999999999999994,0.26,0.37,8,0.4,0.2,0.4,rough_seed_3,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/08_lm040_ls020_le040/attempt_001/env_logs/episode_0006.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,19,success,True,5,True,False,0,38,1.7965344035659587,0.11589082756969862,1.6806435759962601,7.6,228.68410458413553,7.6,0.22357835921114141,0.141572792564208,0.6886513684529095,8.495977650023374,5.379766117439903,26.168752001210564,0.22113731263108685,1.3773027369058193,0.007872700911776522,0.09510554804693397,0.01580287702381611,0.16312845051288605,0.06015178835705707,0.020631011638263436,-0.026942958883745104,0.21203035767141143,0.008252404655305376,0.2983834224669753,0.060000000000000005,0.21203035767141143,0.008252404655305376,0.2983834224669753,0.060000000000000005,lm040_ls020_le040,0.36999999999999994,0.26,0.37,8,0.4,0.2,0.4,rough_seed_19,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/08_lm040_ls020_le040/attempt_001/env_logs/episode_0007.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,26,success,True,5,True,False,0,38,1.8005473980706206,0.13704262110344143,1.6635047769671791,7.6,200.7589684012335,7.6,0.2263972406303982,0.06702622877464308,0.6045585834228328,8.603095143955132,2.5469966934364368,22.973226170067644,0.21888220749568144,1.2091171668456655,0.0058260748253106676,0.062143072855354704,0.01913221925497055,0.13825319707393646,0.06201445860298056,0.020008148573412512,-0.027416566337801908,0.21240289172059615,0.008003259429365004,0.2983550060197319,0.060000000000000005,0.21240289172059615,0.008003259429365004,0.2983550060197319,0.060000000000000005,lm040_ls020_le040,0.36999999999999994,0.26,0.37,8,0.4,0.2,0.4,rough_seed_26,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/08_lm040_ls020_le040/attempt_001/env_logs/episode_0008.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,9,m4,True,5,False,True,1,7,1.8015570656417474,1.5162885683374785,0.28526849730426895,1.3539999999999623,55.45924015455238,1.3539999999999623,0.24139700224620783,0.43945841924711615,0.9066150158904405,1.689779015723455,3.076208934729813,6.346305111233083,0.20688239820303372,1.91934451411802,0.007939000868775288,0.17355116033985316,0.014016781933605671,0.2618812322616577,0.061954347150666375,0.03561842069029808,-0.013493493598486696,0.2123908694301333,0.014247368276119233,0.2991903903840908,0.06,0.2123908694301333,0.014247368276119233,0.2991903903840908,0.06,lm040_ls020_le040,0.36999999999999994,0.26,0.37,8,0.4,0.2,0.4,rough_seed_9,hard,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/08_lm040_ls020_le040/attempt_001/env_logs/episode_0009.jsonl
