policy,checkpoint,trained_reward_mode,eval_reward_mode,group,terrain,seed,status,settled,settling_steps,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,mean_cost_motion,mean_cost_stability,mean_cost_energy,sum_cost_motion,sum_cost_stability,sum_cost_energy,mean_progress_rate_mps,mean_energy_power_ratio,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm,mean_requested_vx_mps,mean_abs_requested_yaw_rps,mean_requested_height_m,mean_requested_clearance_m,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,flat,flat,27100,success,True,5,True,False,0,38,1.806892693656803,0.10558555566761126,1.7013071379891918,7.6,171.06624403322894,7.6,0.22017974704125134,0.011587935648062512,0.5151429447351058,8.366830387567552,0.4403415546263755,19.57543189993402,0.22385620236699894,1.030285889470212,0.0031941105750862325,0.028181990569102516,0.005907732993364334,0.0444018580019474,0.07613717607761684,0.012378572422006217,-0.03643005640294991,0.2152274352155234,0.004951428968802487,0.297814196615823,0.060000000000000005,0.2152274352155234,0.004951428968802487,0.297814196615823,0.060000000000000005,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,flat,flat,27101,success,True,5,True,False,0,38,1.806892693656803,0.10558555566761126,1.7013071379891918,7.6,171.06624403322894,7.6,0.22017974704125134,0.011587935648062512,0.5151429447351058,8.366830387567552,0.4403415546263755,19.57543189993402,0.22385620236699894,1.030285889470212,0.0031941105750862325,0.028181990569102516,0.005907732993364334,0.0444018580019474,0.07613717607761684,0.012378572422006217,-0.03643005640294991,0.2152274352155234,0.004951428968802487,0.297814196615823,0.060000000000000005,0.2152274352155234,0.004951428968802487,0.297814196615823,0.060000000000000005,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,flat,flat,27102,success,True,5,True,False,0,38,1.806892693656803,0.10558555566761126,1.7013071379891918,7.6,171.06624403322894,7.6,0.22017974704125134,0.011587935648062512,0.5151429447351058,8.366830387567552,0.4403415546263755,19.57543189993402,0.22385620236699894,1.030285889470212,0.0031941105750862325,0.028181990569102516,0.005907732993364334,0.0444018580019474,0.07613717607761684,0.012378572422006217,-0.03643005640294991,0.2152274352155234,0.004951428968802487,0.297814196615823,0.060000000000000005,0.2152274352155234,0.004951428968802487,0.297814196615823,0.060000000000000005,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,low_friction,low_friction,27200,success,True,5,True,False,0,38,1.8082846522923273,0.1339897724016974,1.6742948798906299,7.6,185.14915166500603,7.6,0.22462255264956751,0.7274257311402266,0.5575517235614941,8.535657000683566,27.64217778332861,21.186965495336775,0.220301957880346,1.115103447122988,0.002840959040725698,0.027126123234087713,0.009683076292276382,0.044811051338911057,0.05927106424381858,0.014736100351958731,-0.0256692985023715,0.2118542128487638,0.005894440140783494,0.29845984208985776,0.060000000000000005,0.2118542128487638,0.005894440140783494,0.29845984208985776,0.060000000000000005,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,low_friction,low_friction,27201,success,True,5,True,False,0,38,1.8082846522923273,0.1339897724016974,1.6742948798906299,7.6,185.14915166500603,7.6,0.22462255264956751,0.7274257311402266,0.5575517235614941,8.535657000683566,27.64217778332861,21.186965495336775,0.220301957880346,1.115103447122988,0.002840959040725698,0.027126123234087713,0.009683076292276382,0.044811051338911057,0.05927106424381858,0.014736100351958731,-0.0256692985023715,0.2118542128487638,0.005894440140783494,0.29845984208985776,0.060000000000000005,0.2118542128487638,0.005894440140783494,0.29845984208985776,0.060000000000000005,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,low_friction,low_friction,27202,success,True,5,True,False,0,38,1.8082846522923273,0.1339897724016974,1.6742948798906299,7.6,185.14915166500603,7.6,0.22462255264956751,0.7274257311402266,0.5575517235614941,8.535657000683566,27.64217778332861,21.186965495336775,0.220301957880346,1.115103447122988,0.002840959040725698,0.027126123234087713,0.009683076292276382,0.044811051338911057,0.05927106424381858,0.014736100351958731,-0.0256692985023715,0.2118542128487638,0.005894440140783494,0.29845984208985776,0.060000000000000005,0.2118542128487638,0.005894440140783494,0.29845984208985776,0.060000000000000005,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,13,success,True,5,True,False,0,37,1.7958343135450314,0.12380844198204595,1.6720258715629854,7.4,247.89785759817238,7.4,0.21756319737111735,0.24745721928404513,0.7666869697139154,8.049838302731342,9.15591711350967,28.36741787941487,0.22594944210310614,1.533373939427831,0.008121959055986791,0.12791446638144285,0.01729239709675312,0.19180601835250854,0.07078636840388582,0.021229934309156158,-0.030815524451837346,0.21415727368077717,0.008491973723662465,0.29815106853288975,0.060000000000000005,0.21415727368077717,0.008491973723662465,0.29815106853288975,0.060000000000000005,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,7,success,True,5,True,False,0,38,1.8362357829750204,0.1311269325943556,1.7051088503806648,7.6,226.32284245574934,7.6,0.21955446539791704,0.11607356618991317,0.6815407457056653,8.343069685120847,4.410795515216701,25.898548336815278,0.2243564276816664,1.3630814914113307,0.00629450968109874,0.08473219952298881,0.01909380964934826,0.17816436290740967,0.07480158558801601,0.020926239278388062,-0.03229511627241185,0.21496031711760322,0.008370495711355227,0.2980622930236552,0.060000000000000005,0.21496031711760322,0.008370495711355227,0.2980622930236552,0.060000000000000005,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,15,success,True,5,True,False,0,37,1.8070207191647176,0.14815828435631848,1.6588624348083991,7.4,252.94761017273981,7.4,0.21978675087695962,0.20206761765022996,0.7823046097238413,8.132109782447506,7.476501853058508,28.945270559782127,0.22417059929843233,1.5646092194476828,0.01023730521698112,0.11541934450372864,0.02692524529993534,0.196440190076828,0.07066556277710039,0.019732565996614663,-0.03310537997733902,0.2141331125554201,0.007893026398645865,0.2980136772013597,0.060000000000000005,0.2141331125554201,0.007893026398645865,0.2980136772013597,0.060000000000000005,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,flat,flat,27100,success,True,5,True,False,0,38,1.806892693656803,0.10664840202375574,1.7002442916330474,7.6,170.99461541788304,7.6,0.22035455729719614,0.011606286793826479,0.514927244811108,8.373473177293453,0.4410388981654062,19.5672353028221,0.22371635416224306,1.0298544896222157,0.0031936522987115845,0.028204296869458828,0.005911968648433685,0.044421758502721786,0.07527409474316396,0.012499050761107355,-0.03718352361925339,0.21505481894863282,0.004999620304442942,0.29776898858284473,0.060000000000000005,0.21505481894863282,0.004999620304442942,0.29776898858284473,0.060000000000000005,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0
