trial,source_d5_log,t_wall,context,ctx_flat,ctx_start_flat,ctx_upslope,ctx_rough,ctx_downslope,ctx_goal_flat,ctx_unknown,x,y,beta_motion,beta_stability,beta_energy,ram_slip_proxy,ram_roughness_proxy,ram_sigma,target_vx,target_yaw_rate,target_body_h,target_clearance,target_enable
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425916.9928842,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047234213409874805,0.03834620873020612,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.0009662676221302571,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425917.9928803,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0907544262452242,0.041499790818479466,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.001052816346628139,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425918.992884,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13627343527026722,0.032122378403099144,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.0008056690830882051,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425919.9929242,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18118149934185346,0.029424285066844975,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.0007607207391386441,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425920.9929495,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22440162547862,0.02574326686262953,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.0006307640147230087,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425921.9929793,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2696913595176745,0.01856322343073455,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.0004969754920957968,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425922.992927,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31322001109070596,0.018696946779253057,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.0004953354133291718,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425923.9929218,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3620621318895443,0.004490262107313443,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.00012251968823267446,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425924.9929013,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4067601888265097,0.0008486655044413621,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-4.204478794101973e-05,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425925.9928985,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45121993255225085,0.0041150061877798004,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-6.857093165796569e-05,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425926.992895,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5004863943331329,-0.00024673382888402897,0.45,0.25,0.3,0.0,0.05,0.05,0.21,3.5896465114832607e-07,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425927.9929187,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5465414054510227,0.003194247420145748,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.00010162627553369808,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425928.9929519,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5946179719815164,-0.004064174734953229,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.00010800947930900399,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425929.992886,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6459344007156681,-0.0049889453625799034,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.00011257060740245387,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425930.99289,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6996874217837638,0.0020825070909208446,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-2.1349697660079232e-05,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425931.992886,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755119816151434,0.002391652109923463,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-3.406100160450103e-05,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425932.992883,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8050682873438114,0.010647046749965274,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.0002717536115321471,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425933.9929073,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8521624680495906,0.013190328241416345,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.0003011152029543719,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425934.9928896,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9008746193424334,0.011103406805575084,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.000304612290503049,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425935.9928863,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487154474641345,0.0115651680612378,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.00030150349906850777,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425936.992896,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959568635538164,0.0023683301283892334,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-4.7228695299385696e-05,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425937.9929066,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0417305488063395,0.004098529837630154,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.00011725772001411478,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425938.9928935,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0847591908929772,0.006551458991449845,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.0001364924049141267,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425939.9929492,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1274559112478377,0.0005651984611588267,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-2.9313512278982728e-05,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425940.9929001,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1689327512570442,0.0031277064085729915,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-9.248586131488602e-05,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425941.992969,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2070486753755614,-0.003004068410635735,0.45,0.25,0.3,0.0,0.05,0.05,0.21,9.254118839505335e-05,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425942.9929287,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2433347550911082,-0.010675618037617388,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.00021374739010737292,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425943.992881,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2824359763008182,-0.014694198596523834,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.0003805511335784307,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425944.992903,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3274892912115661,-0.028460496595258053,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.0007271921474498729,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425945.9928935,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3726298391945724,-0.028981767851837564,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.0007033250349224524,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425946.9928877,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4186800216342659,-0.03255324651162915,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.0008321887272864025,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425947.992958,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.461734874391224,-0.036003947116014075,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.0008714229053311013,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425948.9929576,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.503919804556579,-0.02715580685522239,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.0006706170901106068,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425949.9928834,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5447185578819442,-0.028186909601566973,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.0007428086952260479,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425950.9928846,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5882643241638992,-0.014650700119313407,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.0003610227033038924,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425951.992886,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6416155583542034,-0.008547184942249425,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.00024393911007523054,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425952.9928834,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6944418754304131,-0.002646633401003814,0.45,0.25,0.3,0.0,0.05,0.05,0.21,7.367880405519488e-05,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425953.9929254,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7431002071557737,0.008641783788687173,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.000233004824415105,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425954.9929104,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7938539676453769,0.009138528927021553,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.0002113160645368652,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425955.9929318,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8440488383845128,0.007590250678352796,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.0002275177456348521,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425956.9928856,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8971203877596912,0.006138443135992005,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.00013477889517839853,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425957.9929035,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9477772049117583,-0.002898036776433818,0.45,0.25,0.3,0.0,0.05,0.05,0.21,5.964803770004922e-05,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425958.9928992,flat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9982946609784868,-0.00047543759522784097,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-2.924342682303826e-06,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425959.9928825,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0506785898651363,-0.004248000672694805,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.00011351611180826286,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425960.9928963,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1001219434868,-0.006330138843055241,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.00014049295152467503,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425961.9928849,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1494961852994465,-0.012424659134091756,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.00030943914815407744,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425962.9929965,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.198529819272167,-0.02698582795222236,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0006486439871149956,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425963.9929013,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2475662486643415,-0.029796628099133776,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0007303180733846111,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425964.992893,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2915404577148766,-0.031980417248323165,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.000813397789138515,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425965.9928806,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.333540278444285,-0.03905857877269855,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0009392199094498577,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425966.9928844,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3774786912600336,-0.040601776314975566,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0009993582553693807,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425967.9928775,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.415229604481571,-0.04402201758139409,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0011165302185039705,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425968.9929018,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.4501528605066554,-0.041584027339631874,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0010265641167857436,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425969.9928803,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.4864685433699063,-0.03566705625086698,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0009309133054447864,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425970.9929178,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.527942990493724,-0.03377234309012049,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0008343299523514592,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425971.9929125,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.564017586566898,-0.033987713949855614,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0008188160721359719,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425972.9928842,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.6030457528199573,-0.04933298850451561,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0012164873467175369,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425973.9928849,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.6415668564304733,-0.06239136544303496,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0015118235757000135,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425974.992909,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.68061161434304,-0.06990633654613554,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0017469780807174515,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425975.9929047,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.7207735286997856,-0.07874353985978629,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.001964471934583758,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425976.9928994,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.761933646301072,-0.07746137844375138,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.001922537093749496,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425977.992905,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.803704114787184,-0.07744611474489276,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0019594912893803255,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425978.9928887,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.8477037509041048,-0.08134891078594483,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0019996540022389664,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425979.9929245,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.8935357813982243,-0.08248517221980362,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0020554724247179436,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425980.9928887,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.9381420743306625,-0.09196199935022764,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0023119046420004897,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425981.9928992,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.988127188852297,-0.08678374205699177,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.002153936395547989,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425982.9928832,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0379622311368966,-0.08802603248580264,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.002217842832673148,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425983.9928813,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.087052058134244,-0.08948879536486894,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.002221338425567626,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425984.9929535,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.138031939608837,-0.08083982673269725,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0020245403339797167,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425985.9928834,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.1866283229558174,-0.07476648907182827,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0019088044947738626,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425986.992884,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.2352403548472557,-0.0671788810348633,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.001676353669595714,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425987.992928,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.2782380167760046,-0.06207375887320645,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.001579202347604056,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425988.9928834,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.3256971788463745,-0.06648699005817107,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0016550790761697522,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425989.9929223,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.3705004107981815,-0.06632400587046894,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0016503571091287675,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425990.992891,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.4130568522739972,-0.06869608590489162,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0017417618505087475,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425991.9929228,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.4570472955826435,-0.06386916628640824,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0015945451448754538,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425992.9928908,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.4941504184216505,-0.061646972058230026,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.001548954904131018,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425993.9929366,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5378517246240957,-0.07889503236924998,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.001948268991409251,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425994.9929295,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.582100182656542,-0.08949972504005368,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0021814614965169304,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425995.9928992,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.626368958799004,-0.10968405079996135,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0027115080546684465,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425996.9928892,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6661319697085677,-0.1232867898555388,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.003032390513337391,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425997.992957,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.705639549389924,-0.1273293607984518,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0031549227517046704,0.32,0.045,1.0
1,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260718_215059_trial_1/policy_inputs_v0.csv,1784425998.9929764,upslope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.738436914748396,-0.13477746598324247,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.0033861880834926655,0.32,0.045,1.0
