label,trial,world,goal_x,lateral_bound,hold_vx,log_dir,success,goal,startup_failed,out_lane,final_x,final_y,max_x,max_abs_y,mean_abs_y,hold_drift,first_goal_seq,final_context
d4_context_meta_v0,1,tracer_mixed_stress_course_v5_lowfric_from_solid,8.0,2.0,0.025,/home/kraken/Tracer/TRACER/logs/phase_d4_context_meta_20260718_140527,True,True,False,False,8.157,0.037,8.158,0.188,0.05908230452674896,0.0009999999999994458,1810,goal_flat
d4_context_meta_v0,2,tracer_mixed_stress_course_v5_lowfric_from_solid,8.0,2.0,0.025,/home/kraken/Tracer/TRACER/logs/phase_d4_context_meta_20260718_141027,True,True,False,False,8.179,-0.171,8.181,0.306,0.15702868852459012,0.0019999999999988916,1800,goal_flat
d4_context_meta_v0,3,tracer_mixed_stress_course_v5_lowfric_from_solid,8.0,2.0,0.025,/home/kraken/Tracer/TRACER/logs/phase_d4_context_meta_20260718_141527,True,True,False,False,8.25,-0.208,8.253,0.282,0.15769958847736637,0.0030000000000001137,1780,goal_flat
d4_context_meta_v0,4,tracer_mixed_stress_course_v5_lowfric_from_solid,8.0,2.0,0.025,/home/kraken/Tracer/TRACER/logs/phase_d4_context_meta_20260718_142026,True,True,False,False,8.283,-0.539,8.283,0.542,0.281672131147541,0.0,1760,goal_flat
d4_context_meta_v0,5,tracer_mixed_stress_course_v5_lowfric_from_solid,8.0,2.0,0.025,/home/kraken/Tracer/TRACER/logs/phase_d4_context_meta_20260718_142526,True,True,False,False,7.984,-0.046,8.062,0.107,0.04932377049180327,0.0779999999999994,1780,goal_flat
