label,trial,world,goal_x,lateral_bound,hold_vx,log_dir,success,goal,startup_failed,out_lane,final_x,final_y,max_x,max_abs_y,mean_abs_y,hold_drift,first_goal_seq,final_context
d4_context_meta_v0,1,tracer_mixed_stress_course_v5_lowfric_from_solid,8.0,2.0,0.025,/home/kraken/Tracer/TRACER/logs/phase_d4_context_meta_20260718_160744,True,True,False,False,8.191,0.646,8.191,0.646,0.36876543209876533,0.0,1790,goal_flat
d4_context_meta_v0,2,tracer_mixed_stress_course_v5_lowfric_from_solid,8.0,2.0,0.025,/home/kraken/Tracer/TRACER/logs/phase_d4_context_meta_20260718_161243,True,True,False,False,8.308,-0.468,8.308,0.51,0.30285185185185176,0.0,1780,goal_flat
d4_context_meta_v0,3,tracer_mixed_stress_course_v5_lowfric_from_solid,8.0,2.0,0.025,/home/kraken/Tracer/TRACER/logs/phase_d4_context_meta_20260718_161743,True,True,False,False,8.177,-0.491,8.177,0.492,0.28306584362139914,0.0,1740,goal_flat
d4_context_meta_v0,4,tracer_mixed_stress_course_v5_lowfric_from_solid,8.0,2.0,0.025,/home/kraken/Tracer/TRACER/logs/phase_d4_context_meta_20260718_162242,True,True,False,False,8.162,-0.486,8.162,0.486,0.18886065573770489,0.0,1790,goal_flat
d4_context_meta_v0,5,tracer_mixed_stress_course_v5_lowfric_from_solid,8.0,2.0,0.025,/home/kraken/Tracer/TRACER/logs/phase_d4_context_meta_20260718_162742,True,True,False,False,7.845,0.068,8.052,0.414,0.22313114754098373,0.20699999999999985,1780,goal_flat
