context_id,seed,split_group,terrain,beta_index,beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,status,success,m4_interventions,feasible,infeasible_reason,raw_log_relpath,source_stage,policy_steps,settling_steps,decision_time_s,progress_m,energy_abs_j,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,established_slip_fraction_ge_0p002,established_slip_fraction_ge_0p05,established_slip_fraction_ge_0p10,J_motion_s_per_m,J_stability_attitude,J_stability_slip,J_stability,J_stability_dominant,J_energy_j_per_m
rough_seed_1,1,val,rough_perlin,16,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0000.jsonl,T6.12e_heldout,38,5,7.6,1.6633132650887994,212.86306361353672,0.010800856535863393,0.08892214899937152,0.028108818577349762,0.1632063367111103,0.07462144155058886,0.0071471835251379935,0.0007268322228954256,4.569193404222781,0.33965758952649633,0.07462144155058886,0.33965758952649633,attitude,127.97532977179293
rough_seed_21,21,val,rough_perlin,16,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0001.jsonl,T6.12e_heldout,40,5,8.0,1.6594738212707423,209.0468185059559,0.009542871041715473,0.06707541058500002,0.02211169480056284,0.12298579815186561,0.0717988309253452,0.008823205029228166,0.0013234807543844166,4.820805183822665,0.25620919570850864,0.0717988309253452,0.25620919570850864,attitude,125.97174828939349
rough_seed_16,16,val,rough_perlin,16,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0002.jsonl,T6.12e_heldout,38,5,7.6,1.692472197655715,214.4052459679981,0.006195960791397665,0.061124308602817666,0.016462332174523357,0.12962063825837222,0.07116699218751447,0.0029296875000005694,0.00036621093750009487,4.490472582372075,0.23347766057310948,0.07116699218751447,0.23347766057310948,attitude,126.6816945442153
rough_seed_14,14,val,rough_perlin,16,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0003.jsonl,T6.12e_heldout,38,5,7.6,1.678978553632802,219.21964582217828,0.008635669117224637,0.07008995927881136,0.020386006692492083,0.15039147236703143,0.06952965235175232,0.0068567304222314695,0.0008420546132564701,4.526561690472995,0.26772392352797963,0.06952965235175232,0.26772392352797963,attitude,130.56726981285928
rough_seed_27,27,test,rough_perlin,16,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0004.jsonl,T6.12e_heldout,38,5,7.6,1.6840291110824848,222.0890710506546,0.010506562441114073,0.10440016734855899,0.025775765860121397,0.21241690359270238,0.08632407297008962,0.010015500178850202,0.002742339334685293,4.512986117629974,0.39877926463546215,0.08632407297008962,0.39877926463546215,attitude,131.87959138538702
rough_seed_2,2,test,rough_perlin,16,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0005.jsonl,T6.12e_heldout,42,5,8.4,1.7178187099733697,242.64672416875544,0.012321467218808592,0.09813440892346591,0.03378127920988861,0.20796090905759934,0.08196539485360832,0.012866015971610191,0.0033274179236925604,4.889922289954695,0.3748458304217041,0.08196539485360832,0.3748458304217041,attitude,141.25281251158165
rough_seed_3,3,test,rough_perlin,16,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0006.jsonl,T6.12e_heldout,37,5,7.4,1.662042127725003,207.46520269878758,0.006272759303316907,0.08090526409250999,0.014173659379173321,0.1127632123914626,0.06598167863333833,0.004580341668730643,0.0011141371626642103,4.452354050814038,0.3090353448594766,0.06598167863333833,0.3090353448594766,attitude,124.82547778904086
rough_seed_19,19,test,rough_perlin,16,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0007.jsonl,T6.12e_heldout,38,5,7.6,1.6875395695941635,230.3556962811628,0.008320029254022445,0.09559929111298449,0.014474471209321335,0.1656503581642772,0.08260974433190106,0.006271104679210043,0.00012059816690787977,4.503598100415343,0.365162393681102,0.08260974433190106,0.365162393681102,attitude,136.5038784462761
rough_seed_26,26,test,rough_perlin,16,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0008.jsonl,T6.12e_heldout,38,5,7.6,1.6696289129051163,200.99593968072966,0.005833050409379004,0.06258528778158726,0.01761486994677969,0.1383099814732891,0.06545368620039099,0.0016540642722121883,0.00011814744801515349,4.551909673614943,0.23905818996644193,0.06545368620039099,0.23905818996644193,attitude,120.38360028816302
rough_seed_9,9,hard,rough_perlin,16,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,m4,0,1,0,status_not_success+m4_intervention,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0009.jsonl,T6.12e_heldout,7,,1.3499999999999628,0.2858815113690405,55.48379803570675,,,,,,,,,,,,,
rough_seed_23,23,hard,rough_perlin,16,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,m4,0,1,0,status_not_success+m4_intervention,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0010.jsonl,T6.12e_heldout,2,,0.22000000000000086,0.029247749032032866,9.24188398661822,,,,,,,,,,,,,
rough_seed_24,24,hard,rough_perlin,16,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,settling_fail,0,0,0,status_not_success+nonpositive_progress,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0011.jsonl,T6.12e_heldout,0,,,,,,,,,,,,,,,,,
