policy,checkpoint,trained_reward_mode,eval_reward_mode,group,terrain,seed,status,settled,settling_steps,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,mean_cost_motion,mean_cost_stability,mean_cost_energy,sum_cost_motion,sum_cost_stability,sum_cost_energy,mean_progress_rate_mps,mean_energy_power_ratio,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm,mean_requested_vx_mps,mean_abs_requested_yaw_rps,mean_requested_height_m,mean_requested_clearance_m,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,beta_name,beta_motion,beta_stability,beta_energy,beta_index,lambda_motion,lambda_stability,lambda_energy,context_id,split_group,raw_log_relpath
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,1,success,True,5,True,False,0,38,1.8088555838009333,0.14554231871213386,1.6633132650887994,7.6,212.86306361353672,7.6,0.22642873929460539,0.11547498126038314,0.6410084352697512,8.604292093195005,4.388049287894559,24.358320540250542,0.2188570085643157,1.2820168705395023,0.010800856556990078,0.08892214938065082,0.02810881845653057,0.1632063388824463,0.06244645993176259,0.01812677586598224,-0.03278509534797386,0.21248929198635255,0.007250710346392897,0.29803289427912155,0.060000000000000005,0.21248929198635255,0.007250710346392897,0.29803289427912155,0.060000000000000005,lm000_ls080_le020,0.15,0.59,0.26,16,0.0,0.8,0.2,rough_seed_1,val,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0000.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,21,success,True,5,True,False,0,40,1.800255618426876,0.1407817971561339,1.6594738212707423,8.0,209.0468185059559,8.0,0.24070721542644655,0.0752686538568764,0.5980405109564335,9.628288617057862,3.010746154275056,23.921620438257342,0.20743422765884273,1.196081021912867,0.009542871077041281,0.06707541059464657,0.022111695259809494,0.12298579514026642,0.06404457706958055,0.016887231660075486,-0.03517019965220243,0.2128089154139161,0.006754892664030193,0.29788978802086785,0.06,0.2128089154139161,0.006754892664030193,0.29788978802086785,0.06,lm000_ls080_le020,0.15,0.59,0.26,16,0.0,0.8,0.2,rough_seed_21,val,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0001.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,16,success,True,5,True,False,0,38,1.809161203944109,0.11668900628839378,1.692472197655715,7.6,214.4052459679981,7.6,0.2216328622276784,0.06341971513402155,0.6456525096392184,8.422048764651779,2.4099491750928186,24.534795366290297,0.2226937102178573,1.291305019278437,0.006195960712311825,0.06112430871214341,0.016462331637740135,0.12962064146995544,0.06689772490215928,0.01687507216028232,-0.03518281124630257,0.21337954498043188,0.006750028864112928,0.2978890313252218,0.060000000000000005,0.21337954498043188,0.006750028864112928,0.2978890313252218,0.060000000000000005,lm000_ls080_le020,0.15,0.59,0.26,16,0.0,0.8,0.2,rough_seed_16,val,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0002.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,14,success,True,5,True,False,0,38,1.8080373010952755,0.1290587474624735,1.678978553632802,7.6,219.21964582217828,7.6,0.2238522115735523,0.09334483669277728,0.6601504261161412,8.506384039794987,3.547103794325537,25.085716192413365,0.22091823074115813,1.3203008522322826,0.008635669168797608,0.07008995910112549,0.02038600668311119,0.15039147436618805,0.06779155850802597,0.01694800874821866,-0.03431100829651481,0.21355831170160522,0.006779203499287465,0.2979413395022092,0.060000000000000005,0.21355831170160522,0.006779203499287465,0.2979413395022092,0.060000000000000005,lm000_ls080_le020,0.15,0.59,0.26,16,0.0,0.8,0.2,rough_seed_14,val,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0003.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,27,success,True,5,True,False,0,38,1.803073794056723,0.11904468297423815,1.6840291110824848,7.6,222.08907105065458,7.6,0.22302152778248607,0.16960540829998955,0.6687913135702865,8.47481805573447,6.445005515399603,25.41406991567089,0.2215827777740112,1.337582627140573,0.010506562574023494,0.10440016806533249,0.025775766000151634,0.2124169021844864,0.0640011568014559,0.018281710253703704,-0.03228179492840642,0.2128002313602912,0.00731268410148148,0.29806309230429556,0.060000000000000005,0.2128002313602912,0.00731268410148148,0.29806309230429556,0.060000000000000005,lm000_ls080_le020,0.15,0.59,0.26,16,0.0,0.8,0.2,rough_seed_27,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0004.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,2,success,True,5,True,False,0,42,1.8266702729970166,0.10885156302364689,1.7178187099733697,8.4,242.64672416875544,8.4,0.2443722157777724,0.1550466175014668,0.6611076383152893,10.263633062666441,6.511957935061607,27.766520809242152,0.20450222737778206,1.3222152766305786,0.012321467222038585,0.09813440857702076,0.033781278878450394,0.20796090364456177,0.06864998897626287,0.017201765390512134,-0.03397351804943312,0.21372999779525256,0.006880706156204854,0.297961588917034,0.06,0.21372999779525256,0.006880706156204854,0.297961588917034,0.06,lm000_ls080_le020,0.15,0.59,0.26,16,0.0,0.8,0.2,rough_seed_2,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0005.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,3,success,True,5,True,False,0,37,1.8074238039438935,0.1453816762188903,1.662042127725003,7.4,207.46520269878758,7.4,0.21924964058699276,0.09615949495098504,0.6416387342727456,8.112236701718732,3.5579013131864463,23.740633168091588,0.22460028753040584,1.2832774685454915,0.0062727593424287765,0.0809052634296343,0.01417365949600935,0.11276321113109589,0.06546165834407548,0.018367295505831372,-0.03288310121845554,0.2130923316688151,0.007346918202332548,0.2980270139268926,0.060000000000000005,0.2130923316688151,0.007346918202332548,0.2980270139268926,0.060000000000000005,lm000_ls080_le020,0.15,0.59,0.26,16,0.0,0.8,0.2,rough_seed_3,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0006.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,19,success,True,5,True,False,0,38,1.7965344035659587,0.10899483397179531,1.6875395695941635,7.6,230.3556962811628,7.6,0.22244414973780202,0.1479085831429047,0.6936851416211224,8.452877690036477,5.620526159430378,26.36003538160265,0.2220446802097583,1.387370283242245,0.008320029285420442,0.09559929165865853,0.014474471099674702,0.1656503528356552,0.06291835019855123,0.018143846762158272,-0.03322005291518412,0.21258367003971027,0.00725753870486331,0.2980067968250889,0.060000000000000005,0.21258367003971027,0.00725753870486331,0.2980067968250889,0.060000000000000005,lm000_ls080_le020,0.15,0.59,0.26,16,0.0,0.8,0.2,rough_seed_19,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0007.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,26,success,True,5,True,False,0,38,1.8005473980706206,0.13091848516550425,1.6696289129051163,7.6,200.99593968072966,7.6,0.22538998143007954,0.06723404634491817,0.6052721905019335,8.564819294343023,2.5548937611068903,23.000343239073473,0.21968801485593636,1.2105443810038674,0.00583305036646193,0.06258528793759661,0.01761486940085888,0.13830998539924622,0.06494351584268243,0.01712881234140552,-0.03365750703960657,0.2129887031685365,0.006851524936562208,0.2979805495776236,0.060000000000000005,0.2129887031685365,0.006851524936562208,0.2979805495776236,0.060000000000000005,lm000_ls080_le020,0.15,0.59,0.26,16,0.0,0.8,0.2,rough_seed_26,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0008.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,9,m4,True,5,False,True,1,7,1.8015570656417474,1.515675554272707,0.2858815113690405,1.3499999999999628,55.48379803570675,1.3499999999999628,0.2405321717741115,0.4399879720024852,0.9070164736772935,1.6837252024187803,3.0799158040173964,6.349115315741055,0.20757426258071082,1.931406248482619,0.008001526428296454,0.1736556947001313,0.014051233418285847,0.26189079880714417,0.06704365674938474,0.03317265797938619,-0.019887869379350116,0.21340873134987698,0.01326906319175448,0.29880672783723894,0.06,0.21340873134987698,0.01326906319175448,0.29880672783723894,0.06,lm000_ls080_le020,0.15,0.59,0.26,16,0.0,0.8,0.2,rough_seed_9,hard,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0009.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,23,m4,True,5,False,True,1,2,1.8378811254080718,1.808633376376039,0.029247749032032866,0.22000000000000086,9.24188398661822,0.22000000000000086,0.38592030904518393,0.9634290296793757,0.5287830794133584,0.7718406180903679,1.9268580593587514,1.057566158826717,0.09126375276385289,2.625396005470953,0.02512304586218926,0.2569676721393524,0.028235619887709618,0.2629934549331665,0.061392055824398994,0.03818072751164436,-0.012552374973893166,0.2122784111648798,0.015272291004657747,0.29924685750156643,0.06,0.2122784111648798,0.015272291004657747,0.29924685750156643,0.06,lm000_ls080_le020,0.15,0.59,0.26,16,0.0,0.8,0.2,rough_seed_23,hard,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0010.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,24,settling_fail,False,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lm000_ls080_le020,0.15,0.59,0.26,16,0.0,0.8,0.2,rough_seed_24,hard,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/16_lm000_ls080_le020/attempt_001/env_logs/episode_0011.jsonl
