context_id,seed,split_group,terrain,beta_index,beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,status,success,m4_interventions,feasible,infeasible_reason,raw_log_relpath,source_stage,policy_steps,settling_steps,decision_time_s,progress_m,energy_abs_j,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,established_slip_fraction_ge_0p002,established_slip_fraction_ge_0p05,established_slip_fraction_ge_0p10,J_motion_s_per_m,J_stability_attitude,J_stability_slip,J_stability,J_stability_dominant,J_energy_j_per_m
rough_seed_1,1,val,rough_perlin,13,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/13_lm020_ls020_le060/attempt_001/env_logs/episode_0000.jsonl,T6.12e_heldout,39,5,7.800000000000001,1.6848049504555611,216.05672231424222,0.01123857482390862,0.09155312046321287,0.026312008747394443,0.16410095924568058,0.06343499942016556,0.006958135219762534,0.0011596892032939017,4.629616026407643,0.34970716025299403,0.06343499942016556,0.34970716025299403,attitude,128.23841849219508
rough_seed_21,21,val,rough_perlin,13,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/13_lm020_ls020_le060/attempt_001/env_logs/episode_0001.jsonl,T6.12e_heldout,41,5,8.200000000000001,1.671048455663254,212.90021342312167,0.009545610793809152,0.0662509294526947,0.023221789747292013,0.12297534977986535,0.0708828522920301,0.009337860780985868,0.00222835314091724,4.907098876881669,0.2530599097638912,0.0708828522920301,0.2530599097638912,attitude,127.40517050932533
rough_seed_16,16,val,rough_perlin,13,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/13_lm020_ls020_le060/attempt_001/env_logs/episode_0002.jsonl,T6.12e_heldout,38,5,7.6,1.6703512560488338,212.4999512054422,0.006433412545602648,0.06048935236735101,0.015878832856873012,0.12952781818007697,0.06905339805826642,0.0021844660194179494,0.0008495145631069631,4.549941200976837,0.2310523064085925,0.06905339805826642,0.2310523064085925,attitude,127.21872147305382
rough_seed_14,14,val,rough_perlin,13,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/13_lm020_ls020_le060/attempt_001/env_logs/episode_0003.jsonl,T6.12e_heldout,38,5,7.6,1.6582255101364443,210.36590133347937,0.008534852461846782,0.06719722005025877,0.02211060009215408,0.14472997595982706,0.06309637404581461,0.005963740458016365,0.0007156488549619383,4.583212568822829,0.2566744735927801,0.06309637404581461,0.2566744735927801,attitude,126.86205829517709
rough_seed_27,27,test,rough_perlin,13,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/13_lm020_ls020_le060/attempt_001/env_logs/episode_0004.jsonl,T6.12e_heldout,38,5,7.6,1.6823710809757855,223.7176339359074,0.010253790417117945,0.10541884462147467,0.024911070966285354,0.21436679965082495,0.09053007742705876,0.00976771888028794,0.002382370458606878,4.517433808712376,0.40267032519705986,0.09053007742705876,0.40267032519705986,attitude,132.97757936147465
rough_seed_2,2,test,rough_perlin,13,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/13_lm020_ls020_le060/attempt_001/env_logs/episode_0005.jsonl,T6.12e_heldout,42,5,8.4,1.7018383153973005,228.56499939872805,0.011394947858393923,0.09360783921746654,0.033711605356225874,0.18778632325587918,0.0764393364415192,0.0065054754418315975,0.0010842459069718988,4.935839041818135,0.3575556077666683,0.0764393364415192,0.3575556077666683,attitude,134.30476757445004
rough_seed_3,3,test,rough_perlin,13,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/13_lm020_ls020_le060/attempt_001/env_logs/episode_0006.jsonl,T6.12e_heldout,38,5,7.6,1.698396718884807,212.5955981248925,0.00633460117918838,0.07984671284353814,0.014711584710971408,0.11142891914992892,0.06965963157253821,0.003781871416372319,0.0009759668171283403,4.474808456407214,0.30499197692851737,0.06965963157253821,0.30499197692851737,attitude,125.17428687950243
rough_seed_19,19,test,rough_perlin,13,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/13_lm020_ls020_le060/attempt_001/env_logs/episode_0007.jsonl,T6.12e_heldout,38,5,7.6,1.6751532753087264,229.14843066140844,0.007850344281082191,0.09492207713525116,0.015191573634754268,0.1609190239105953,0.08996041741635286,0.005517572268203057,0.00023989444644359842,4.536898271950273,0.3625756268310096,0.08996041741635286,0.3625756268310096,attitude,136.79251566945538
rough_seed_26,26,test,rough_perlin,13,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/13_lm020_ls020_le060/attempt_001/env_logs/episode_0008.jsonl,T6.12e_heldout,38,5,7.6,1.6599883117893364,200.14279879581798,0.005601468074036725,0.06212841818723438,0.018784932433230712,0.13845577339369397,0.06353849754272252,0.002223262344957317,0.00011701380762933044,4.578345489558176,0.23731307666349033,0.06353849754272252,0.23731307666349033,attitude,120.56880001768195
rough_seed_9,9,hard,rough_perlin,13,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,m4,0,1,0,status_not_success+m4_intervention,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/13_lm020_ls020_le060/attempt_001/env_logs/episode_0009.jsonl,T6.12e_heldout,7,,1.357999999999962,0.2846955427200528,55.54573996716157,,,,,,,,,,,,,
rough_seed_23,23,hard,rough_perlin,13,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,m4,0,1,0,status_not_success+m4_intervention,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/13_lm020_ls020_le060/attempt_001/env_logs/episode_0010.jsonl,T6.12e_heldout,2,,0.22000000000000086,0.029160313272740712,9.24354335102602,,,,,,,,,,,,,
rough_seed_24,24,hard,rough_perlin,13,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,settling_fail,0,0,0,status_not_success+nonpositive_progress,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/13_lm020_ls020_le060/attempt_001/env_logs/episode_0011.jsonl,T6.12e_heldout,0,,,,,,,,,,,,,,,,,
