policy,checkpoint,trained_reward_mode,eval_reward_mode,group,terrain,seed,status,settled,settling_steps,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,mean_cost_motion,mean_cost_stability,mean_cost_energy,sum_cost_motion,sum_cost_stability,sum_cost_energy,mean_progress_rate_mps,mean_energy_power_ratio,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm,mean_requested_vx_mps,mean_abs_requested_yaw_rps,mean_requested_height_m,mean_requested_clearance_m,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,beta_name,beta_motion,beta_stability,beta_energy,beta_index,lambda_motion,lambda_stability,lambda_energy,context_id,split_group
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,1,success,True,5,True,False,0,39,1.8088555838009333,0.1240506333453722,1.6848049504555611,7.800000000000001,216.05672231424222,7.800000000000001,0.22999920665776266,0.1222963281577259,0.6339429976737563,8.969969059652744,4.76955679815131,24.723776909276495,0.21600063467378985,1.267885995347513,0.011238574759534731,0.09155312015252949,0.026312008500099182,0.16410095989704132,0.054679195945843674,0.021427563453564804,-0.02336892552482776,0.21093583918916872,0.00857102538142592,0.2985978644685103,0.060000000000000005,0.21093583918916872,0.00857102538142592,0.2985978644685103,0.060000000000000005,lm020_ls020_le060,0.26,0.26,0.48,13,0.2,0.2,0.6,rough_seed_1,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,21,success,True,5,True,False,0,41,1.800255618426876,0.12920716276362187,1.671048455663254,8.200000000000001,212.90021342312167,8.200000000000001,0.24526700370986979,0.07615777733965029,0.5942090649463648,10.055947152104661,3.122468870925662,24.36257166280096,0.2037863970321042,1.1884181298927299,0.009545610819167584,0.06625092947504985,0.023221788927912712,0.12297534942626953,0.056858942639536975,0.019829852997734234,-0.026152937627601916,0.2113717885279074,0.007931941199093693,0.29843082374234386,0.06,0.2113717885279074,0.007931941199093693,0.29843082374234386,0.06,lm020_ls020_le060,0.26,0.26,0.48,13,0.2,0.2,0.6,rough_seed_21,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,16,success,True,5,True,False,0,38,1.809161203944109,0.13880994789527504,1.6703512560488338,7.6,212.4999512054422,7.6,0.22527117499196808,0.06252390049735276,0.6399149711779146,8.560304649694787,2.375908218899405,24.316768904760757,0.2197830600064255,1.2798299423558295,0.006433412481624763,0.060489352298375,0.01587883196771145,0.12952782213687897,0.05899886806544505,0.020780075797933693,-0.025108706671744585,0.21179977361308902,0.008312030319173477,0.29849347759969524,0.060000000000000005,0.21179977361308902,0.008312030319173477,0.29849347759969524,0.060000000000000005,lm020_ls020_le060,0.26,0.26,0.48,13,0.2,0.2,0.6,rough_seed_16,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,14,success,True,5,True,False,0,38,1.8080373010952755,0.14981179095883118,1.6582255101364443,7.6,210.36590133347937,7.6,0.22726554109597957,0.07196326091086842,0.6334885675267014,8.636090561647224,2.734603914613,24.07256556601465,0.21818756712321638,1.2669771350534027,0.008534852524677315,0.06719722036928336,0.022110600024461746,0.14472997188568115,0.059472221979185155,0.021848962060175836,-0.024019960730679725,0.21189444439583702,0.008739584824070338,0.2985588023561591,0.060000000000000005,0.21189444439583702,0.008739584824070338,0.2985588023561591,0.060000000000000005,lm020_ls020_le060,0.26,0.26,0.48,13,0.2,0.2,0.6,rough_seed_14,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,27,success,True,5,True,False,0,38,1.803073794056723,0.12070271308093754,1.6823710809757855,7.6,223.7176339359074,7.6,0.22329423010266686,0.16873471675845383,0.6736955112694683,8.48518074390134,6.411919236821245,25.600429428239792,0.22136461591786652,1.3473910225389367,0.010253790397153075,0.10541884477887718,0.024911070242524147,0.21436679363250732,0.055858861556962916,0.022486699162982404,-0.02214549431626342,0.2111717723113926,0.00899467966519296,0.29867127034102414,0.060000000000000005,0.2111717723113926,0.00899467966519296,0.29867127034102414,0.060000000000000005,lm020_ls020_le060,0.26,0.26,0.48,13,0.2,0.2,0.6,rough_seed_27,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,2,success,True,5,True,False,0,42,1.8266702729970166,0.12483195759971603,1.7018383153973005,8.4,228.56499939872805,8.4,0.24675025068492557,0.13515591356089796,0.6227410135936461,10.363510528766874,5.676548369557715,26.155122570933138,0.20259979945205958,1.2454820271872922,0.011394947836326894,0.09360783937353917,0.03371160477399826,0.18778632581233978,0.060093805548690614,0.022080727132214678,-0.023735663809237025,0.21201876110973816,0.008832290852885871,0.2985758601714458,0.06,0.21201876110973816,0.008832290852885871,0.2985758601714458,0.06,lm020_ls020_le060,0.26,0.26,0.48,13,0.2,0.2,0.6,rough_seed_2,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,3,success,True,5,True,False,0,38,1.8074238039438935,0.10902708505908634,1.698396718884807,7.6,212.5955981248925,7.6,0.22065843439394622,0.09351507469139868,0.640202998988538,8.385020506969957,3.55357283827315,24.327713961564445,0.22347325248484307,1.2804059979770763,0.0063346012111738055,0.07984671283985488,0.014711584895849228,0.11142891645431519,0.0570737942072906,0.022151371638756245,-0.023097424106182235,0.21141475884145813,0.008860548655502497,0.29861415455362905,0.060000000000000005,0.21141475884145813,0.008860548655502497,0.29861415455362905,0.060000000000000005,lm020_ls020_le060,0.26,0.26,0.48,13,0.2,0.2,0.6,rough_seed_3,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,19,success,True,5,True,False,0,38,1.7965344035659587,0.12138112825723238,1.6751532753087264,7.6,229.14843066140844,7.6,0.22448136919264372,0.1442429983097351,0.6900496238721213,8.530292029320462,5.481233935769934,26.22188570714061,0.22041490464588506,1.3800992477442433,0.007850344332413571,0.09492207720925727,0.015191573649644852,0.16091902554035187,0.05527256193913912,0.021710246243042332,-0.02314234549473775,0.21105451238782788,0.008684098497216932,0.29861145927031574,0.060000000000000005,0.21105451238782788,0.008684098497216932,0.29861145927031574,0.060000000000000005,lm020_ls020_le060,0.26,0.26,0.48,13,0.2,0.2,0.6,rough_seed_19,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,26,success,True,5,True,False,0,38,1.8005473980706206,0.14055908628128433,1.6599883117893364,7.6,200.14279879581798,7.6,0.22697560661359603,0.0665136767624221,0.6027030716777549,8.62507305131665,2.5275197169720403,22.902716723754686,0.21841951470912319,1.2054061433555097,0.005601468072476647,0.06212841874930594,0.018784932792186737,0.13845577836036682,0.05703684677811045,0.02134108261242019,-0.02357579739519248,0.21140736935562207,0.008536433044968076,0.29858545215628846,0.060000000000000005,0.21140736935562207,0.008536433044968076,0.29858545215628846,0.060000000000000005,lm020_ls020_le060,0.26,0.26,0.48,13,0.2,0.2,0.6,rough_seed_26,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,9,m4,True,5,False,True,1,7,1.8015570656417474,1.5168615229216946,0.2846955427200528,1.357999999999962,55.54573996716157,1.357999999999962,0.24224703187344776,0.4389347704751695,0.9080290639149835,1.6957292231141343,3.0725433933261863,6.3562034474048845,0.2062023745012418,1.9117664467044144,0.007975431388903503,0.17344772691605612,0.014128229580819607,0.26180243492126465,0.05686262835349355,0.03619274230940001,-0.010062725482774633,0.21137252567069872,0.014477096923760004,0.29939623647103353,0.06,0.21137252567069872,0.014477096923760004,0.29939623647103353,0.06,lm020_ls020_le060,0.26,0.26,0.48,13,0.2,0.2,0.6,rough_seed_9,hard
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,23,m4,True,5,False,True,1,2,1.8378811254080718,1.808720812135331,0.029160313272740712,0.22000000000000086,9.24354335102602,0.22000000000000086,0.3864802025249733,0.9633312325991717,0.5288780215077081,0.7729604050499466,1.9266624651983435,1.0577560430154163,0.09081583798002135,2.640966707107606,0.025146794529286615,0.25695463007069896,0.0282449908554554,0.26294630765914917,0.052167708054184914,0.04015134833753109,-0.004020468099042773,0.210433541610837,0.016060539335012437,0.2997587719140574,0.06,0.210433541610837,0.016060539335012437,0.2997587719140574,0.06,lm020_ls020_le060,0.26,0.26,0.48,13,0.2,0.2,0.6,rough_seed_23,hard
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,24,settling_fail,False,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lm020_ls020_le060,0.26,0.26,0.48,13,0.2,0.2,0.6,rough_seed_24,hard
