timestamp,sanity_tag,terrain_key,world_name,log_path,num_ram_samples,risk_first,risk_last,risk_mean,risk_tail3_mean,risk_tail5_mean,risk_max,risk_min,slip_first,slip_last,slip_mean,slip_tail3_mean,slip_tail5_mean,slip_max,slip_min,invalid_first,invalid_last,invalid_mean,invalid_tail3_mean,invalid_tail5_mean,invalid_max,invalid_min,valid_first,valid_last,valid_mean,valid_tail3_mean,valid_tail5_mean,valid_max,valid_min,fallen_first,fallen_last,fallen_mean,fallen_tail3_mean,fallen_tail5_mean,fallen_max,fallen_min,recovery_first,recovery_last,recovery_mean,recovery_tail3_mean,recovery_tail5_mean,recovery_max,recovery_min,sigma_first,sigma_last,sigma_mean,sigma_tail3_mean,sigma_tail5_mean,sigma_max,sigma_min,rho_norm_first,rho_norm_last,rho_norm_mean,rho_norm_tail3_mean,rho_norm_tail5_mean,rho_norm_max,rho_norm_min,score_first,score_last,score_mean,score_tail3_mean,score_tail5_mean,score_max,score_min,ctrl_risk_first,ctrl_risk_last,ctrl_risk_mean,ctrl_risk_tail3_mean,ctrl_risk_tail5_mean,ctrl_risk_max,ctrl_risk_min,ctrl_ema_first,ctrl_ema_last,ctrl_ema_mean,ctrl_ema_tail3_mean,ctrl_ema_tail5_mean,ctrl_ema_max,ctrl_ema_min,zmean_first,zmean_last,zmean_mean,zmean_tail3_mean,zmean_tail5_mean,zmean_max,zmean_min,z95_first,z95_last,z95_mean,z95_tail3_mean,z95_tail5_mean,z95_max,z95_min,zmax_first,zmax_last,zmax_mean,zmax_tail3_mean,zmax_tail5_mean,zmax_max,zmax_min,last_zmax_first,last_zmax_last,last_zmax_mean,last_zmax_tail3_mean,last_zmax_tail5_mean,last_zmax_max,last_zmax_min
2026-06-23T18:41:12,gate_v2_flat_normal,flat_normal,earth,/tmp/tracer_online_ram_gate_v2_flat_normal.log,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9992,0.9996666666666667,0.9996,1.0,0.997,1.0,0.999,0.9982,0.999,0.999,1.0,0.993,1.0,1.0,0.9999,1.0,1.0,1.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.099,0.1006,0.10166666666666667,0.1008,0.106,0.098,5.566,5.014,5.3515,5.419,5.3748,5.913,4.383,115.7,114.55,114.801,114.65666666666667,114.348,116.57,113.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,0.378,0.39,0.39,0.4,0.35,1.25,1.25,1.256,1.26,1.26,1.27,1.25,7.18,2.88,5.38,3.08,3.852,7.18,2.88,1.62,1.65,1.677,1.5966666666666667,1.7,2.36,1.25
2026-06-23T18:41:12,gate_v2_sponge_firm_downslope,sponge_firm_downslope_5deg_forward,tracer_sponge_firm_downslope_5deg,/tmp/tracer_online_ram_gate_v2_sponge_firm_downslope.log,10,0.0,0.001,0.0006000000000000001,0.0003333333333333333,0.0002,0.005,0.0,0.195,1.0,0.7644,1.0,0.999,1.0,0.086,0.135,1.0,0.7568,1.0,0.997,1.0,0.079,0.0,0.004,0.0023,0.002,0.0014,0.015,0.0,1.0,0.996,0.9975,0.9983333333333333,0.9988,1.0,0.982,0.956,0.012,0.312,0.004,0.012,0.956,0.0,1.005,1.008,1.0165,1.0066666666666666,1.016,1.033,1.003,3.627,3.316,4.2291,3.9073333333333333,4.5466,5.774,2.964,-32.8,-19.26,-21.62,-18.54,-20.19,-15.03,-32.8,0.491,0.302,0.3621,0.30066666666666664,0.3024,0.491,0.3,0.491,0.305,0.3728,0.307,0.3128,0.491,0.302,0.6,0.66,0.657,0.6733333333333333,0.676,0.69,0.6,1.93,2.14,2.047,2.14,2.14,2.15,1.87,4.81,3.95,4.484,4.223333333333334,4.338,4.81,3.95,2.09,3.2,3.123,3.3433333333333333,3.222,3.95,2.09
2026-06-23T18:41:12,gate_v2_slippery_mid_downslope_avoid,slippery_mid_downslope_5deg_forward_postfix,tracer_slippery_mid_downslope_5deg,/tmp/tracer_online_ram_gate_v2_slippery_mid_downslope_avoid.log,7,0.0,0.0,0.001142857142857143,0.0,0.0016,0.008,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.284,0.8972857142857142,0.761,0.8564,1.0,0.284,0.0,0.766,0.10942857142857143,0.25533333333333336,0.1532,0.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.604,0.175,0.27066666666666667,0.20579999999999998,0.604,0.095,5.705,6.523,6.003714285714286,6.304333333333333,6.4046,7.075,4.298,115.73,34.08,102.99714285714286,87.06,98.386,116.51,34.08,0.0,0.23,0.03342857142857143,0.07666666666666667,0.0468,0.23,0.0,0.0,0.113,0.016285714285714285,0.03766666666666667,0.0228,0.113,0.0,0.51,0.6,0.53,0.5633333333333334,0.54,0.6,0.5,1.52,1.83,1.5957142857142856,1.77,1.646,1.83,1.41,4.27,3.43,3.41,3.43,3.3320000000000003,4.27,2.94,2.42,1.97,2.1814285714285715,1.99,1.982,2.94,1.75
