timestamp,sanity_tag,terrain_key,world_name,log_path,num_gate_samples,v1_mode_first,v1_mode_last,semantic_first,semantic_last,style_first,style_last,ram_level_first,ram_level_last,action_first,action_last,stable_frac,caution_frac,unstable_frac,would_override_first,would_override_last,would_override_mean,would_override_tail3_mean,would_override_tail5_mean,would_override_max,would_override_min,ctrl_ema_first,ctrl_ema_last,ctrl_ema_mean,ctrl_ema_tail3_mean,ctrl_ema_tail5_mean,ctrl_ema_max,ctrl_ema_min,ctrl_risk_first,ctrl_risk_last,ctrl_risk_mean,ctrl_risk_tail3_mean,ctrl_risk_tail5_mean,ctrl_risk_max,ctrl_risk_min,fallen_first,fallen_last,fallen_mean,fallen_tail3_mean,fallen_tail5_mean,fallen_max,fallen_min,recovery_first,recovery_last,recovery_mean,recovery_tail3_mean,recovery_tail5_mean,recovery_max,recovery_min,sigma_first,sigma_last,sigma_mean,sigma_tail3_mean,sigma_tail5_mean,sigma_max,sigma_min,vx_scale_first,vx_scale_last,vx_scale_mean,vx_scale_tail3_mean,vx_scale_tail5_mean,vx_scale_max,vx_scale_min,h_delta_first,h_delta_last,h_delta_mean,h_delta_tail3_mean,h_delta_tail5_mean,h_delta_max,h_delta_min,clr_delta_first,clr_delta_last,clr_delta_mean,clr_delta_tail3_mean,clr_delta_tail5_mean,clr_delta_max,clr_delta_min
2026-06-23T18:39:21,gate_v2_flat_normal,flat_normal,earth,/tmp/tracer_ram_gate_monitor_gate_v2_flat_normal.log,9,locomotion,locomotion,validated_locomotion,validated_locomotion,fast,fast,stable,stable,keep,keep,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.095,0.09944444444444445,0.09833333333333333,0.09860000000000001,0.104,0.095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-23T18:39:21,gate_v2_sponge_firm_downslope,sponge_firm_downslope_5deg_forward,tracer_sponge_firm_downslope_5deg,/tmp/tracer_ram_gate_monitor_gate_v2_sponge_firm_downslope.log,9,locomotion,locomotion,validated_locomotion,validated_locomotion,sponge_tall_10_c080,sponge_tall_10_c080,unstable,unstable,would_conservative_probe,would_conservative_probe,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.568,0.308,0.37533333333333335,0.31466666666666665,0.317,0.568,0.304,0.788,0.3,0.3912222222222222,0.3403333333333333,0.32439999999999997,0.788,0.3,0.996,0.998,0.9993333333333333,0.9993333333333333,0.9996,1.0,0.996,0.489,0.0,0.23866666666666667,0.19999999999999998,0.121,0.993,0.0,1.036,0.992,1.0238888888888888,1.01,1.0144,1.06,0.992,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.03,0.03,0.03,0.03,0.03,0.03,0.03
2026-06-23T18:39:21,gate_v2_slippery_mid_downslope_avoid,slippery_mid_downslope_5deg_forward_postfix,tracer_slippery_mid_downslope_5deg,/tmp/tracer_ram_gate_monitor_gate_v2_slippery_mid_downslope_avoid.log,6,avoid_required,avoid_required,no_valid_simple_primitive,no_valid_simple_primitive,safe_stop,safe_stop,stable,stable,prior_avoid_keep,prior_avoid_keep,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0005,0.001,0.0006000000000000001,0.003,0.0,0.0,0.01,0.0016666666666666668,0.0033333333333333335,0.002,0.01,0.0,0.0,0.003,0.0005,0.001,0.0006000000000000001,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.107,0.10133333333333333,0.10333333333333333,0.1028,0.107,0.094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
