timestamp,sanity_tag,terrain_key,world_name,terrain_geom,policy_json,policy_version,fused_mode,semantic_mode,runtime_fallback,style,cmd_vx,cmd_yaw_rate,cmd_body_height,cmd_clearance,cmd_enable,summary_duration_sec,summary_num_samples,mpc_enable_fraction,mpc_vx_mean,mpc_body_height_mean,mpc_clearance_mean,start_x,start_y,start_z,end_x,end_y,end_z,delta_x,delta_y,min_abs_z,min_rel_z,mean_rel_z,max_abs_roll,max_abs_pitch,fallen_abs_z_based,fallen_relative_z_based,valid_locomotion_candidate,stable_hold_candidate,decision,npz_path,summary_path,mpc_first,mpc_last
2026-06-23T17:04:15,fusion_v1_mid_downslope_avoid_command_check,slippery_mid_downslope_5deg_forward_postfix,tracer_slippery_mid_downslope_5deg,downslope_5deg,/home/shoko/Tracer/TRACER/configs/highlevel_policy/tracer_fusion_policy_v1.json,tracer_fusion_policy_v1,avoid_required,no_valid_simple_primitive,safe_stop,safe_stop,0.0,0.0,0.31,0.05,0.0,2.6999950408935547,55,0.0,0.0,0.31,0.04999999999999998,0.0004100730145507452,1.5391319665082615e-05,0.32204772086091077,0.10817213856278295,0.04118435304995781,0.18096505584586037,0.1077620655482322,0.041168961730292726,0.1800698645985936,0.18874778066482614,0.25117529839131714,0.2702781860017878,0.26098684006784567,False,False,False,True,no_valid_simple_primitive,data/mission_logs/tracer_mission_log_20260623_170104.npz,data/mission_logs/tracer_mission_summary_20260623_170104.json,"[30.0, 0.0, 0.0, 0.31, 0.05, 0.0]","[56.0, 0.0, 0.0, 0.31, 0.05, 0.0]"
2026-06-23T17:05:52,fusion_sponge_firm_downslope_5deg_clean,sponge_firm_downslope_5deg_forward,tracer_sponge_firm_downslope_5deg,downslope_5deg,/home/shoko/Tracer/TRACER/configs/highlevel_policy/tracer_fusion_policy_v1.json,tracer_fusion_policy_v1,locomotion,validated_locomotion,,sponge_tall_10_c080,0.1,0.0,0.335,0.08,1.0,11.250140190124512,226,1.0,0.1,0.335,0.07999999999999999,0.0007619891017183739,6.001716692054498e-05,0.32188677939952937,1.5018710299853524,0.4777209523914154,0.0950173422044016,1.501109040883634,0.4776609352244948,0.08033395654955218,0.19106801836311152,0.24771201145875354,0.1452205810460492,0.3141842355599753,True,False,True,False,validated_locomotion,data/mission_logs/tracer_mission_log_20260623_164907.npz,data/mission_logs/tracer_mission_summary_20260623_164907.json,"[26.0, 0.1, 0.0, 0.335, 0.08, 1.0]","[138.0, 0.1, 0.0, 0.335, 0.08, 1.0]"
2026-06-23T17:07:15,fusion_v1_flat_auto_append_check,flat_normal,earth,flat,/home/shoko/Tracer/TRACER/configs/highlevel_policy/tracer_fusion_policy_v1.json,tracer_fusion_policy_v1,locomotion,validated_locomotion,,fast,0.28,0.0,0.295,0.03,1.0,3.5501089096069336,72,1.0,0.28,0.295,0.030000000000000002,0.05879087119346817,0.0467272184283066,0.31510347273999156,0.2688980727088358,0.09266270894785401,0.29660400287208455,0.21010720151536766,0.045935490519547414,0.2963319881720357,0.2963319881720357,0.3041262238738677,0.09402784383663013,0.36385735912655637,False,False,True,False,validated_locomotion,data/mission_logs/tracer_mission_log_20260623_170711.npz,data/mission_logs/tracer_mission_summary_20260623_170711.json,"[37.0, 0.28, 0.0, 0.295, 0.03, 1.0]","[72.0, 0.28, 0.0, 0.295, 0.03, 1.0]"
