beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,group,terrain,seed,episode_index,raw_path,policy_steps,settling_steps,decision_time_s,progress_m,energy_abs_j,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,established_slip_fraction_ge_0p002,established_slip_fraction_ge_0p05,established_slip_fraction_ge_0p10,J_motion_s_per_m,J_stability_attitude,J_stability_slip,J_stability,J_stability_dominant,J_energy_j_per_m,J_motion_normalized,J_stability_normalized,J_energy_normalized,pareto_context_group,pareto_context_seed,is_pareto,dominated_by_count
lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,low_friction,low_friction,27201,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm040_ls060_le000/low_friction/episode_0001.jsonl,38,5,7.6,1.671350957291653,184.89688471730457,0.0029226184169102547,0.02712718067309844,0.009918411555085441,0.04466344613537543,0.25017519271203076,0.08596122401309901,0.050922681616455676,4.547219700831385,0.10361819751049309,0.25017519271203076,0.25017519271203076,slip,110.62720484327328,0.5434886775890049,-0.002553537809469413,-0.00568519576765918,low_friction,27201,1,0
lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,low_friction,low_friction,27201,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm020_ls080_le000/low_friction/episode_0001.jsonl,38,5,7.6,1.6702606559221165,184.83484898150815,0.002926937986263713,0.02713167183415182,0.009949098979391807,0.04462998930136197,0.24997079780404255,0.08562083868708713,0.0506950122649332,4.550188003922176,0.10363535248205791,0.24997079780404255,0.24997079780404255,slip,110.6622779661086,0.5825926583685176,-0.0034938969069258745,-0.004584821527996526,low_friction,27201,1,0
lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,low_friction,low_friction,27201,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm000_ls080_le020/low_friction/episode_0001.jsonl,38,5,7.6,1.6641651754594964,183.83667259223864,0.002926704147814697,0.02719780499931404,0.009850914353247793,0.04467590120171305,0.2496795992077843,0.08644995922173546,0.0520796924152507,4.566854367627028,0.10388796256536703,0.2496795992077843,0.2496795992077843,slip,110.4678040997217,0.8021528400766713,-0.004833613496997678,-0.010686189628706147,low_friction,27201,1,0
lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,low_friction,low_friction,27202,2,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm100_ls000_le000/low_friction/episode_0002.jsonl,38,5,7.6,1.6742948798906299,185.14915166500603,0.0028409590221638455,0.02712612316831215,0.009683075869299992,0.04481105030780741,0.25137314479378425,0.08531027229170884,0.05036811966811883,4.539224297512309,0.10361415813975515,0.25137314479378425,0.25137314479378425,slip,110.58335893441934,0.43815843059245824,0.0029578770759679015,-0.00706080491555271,low_friction,27202,1,0
lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,low_friction,low_friction,27202,2,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm080_ls020_le000/low_friction/episode_0002.jsonl,38,5,7.6,1.6730723469352264,184.89467170129905,0.002841220713224474,0.027114654466108383,0.009629220888097015,0.04470784641249037,0.2509052680762073,0.08562083868708718,0.049643733208747966,4.542541160232466,0.10357035092423726,0.2509052680762073,0.2509052680762073,slip,110.51206006721317,0.4818542837752827,0.0008053179335113899,-0.009297715417054115,low_friction,27202,1,0
lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,low_friction,low_friction,27202,2,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm060_ls040_le000/low_friction/episode_0002.jsonl,38,5,7.6,1.672285181217058,184.95337807358572,0.0029230306377957013,0.027113898164015365,0.009923414105634104,0.04468536278107482,0.2505255781359973,0.08584442887177687,0.05092268161645563,4.544679391626769,0.10356746206303948,0.2505255781359973,0.2505255781359973,slip,110.59918496615518,0.5100230242264727,-0.000941520542081912,-0.006564283470343332,low_friction,27202,1,0
lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,low_friction,low_friction,27202,2,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm040_ls060_le000/low_friction/episode_0002.jsonl,38,5,7.6,1.671350957291653,184.89688471730457,0.0029226184169102547,0.02712718067309844,0.009918411555085441,0.04466344613537543,0.25017519271203076,0.08596122401309901,0.050922681616455676,4.547219700831385,0.10361819751049309,0.25017519271203076,0.25017519271203076,slip,110.62720484327328,0.5434886775890049,-0.002553537809469413,-0.00568519576765918,low_friction,27202,1,0
lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,low_friction,low_friction,27202,2,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm020_ls080_le000/low_friction/episode_0002.jsonl,38,5,7.6,1.6702606559221165,184.83484898150815,0.002926937986263713,0.02713167183415182,0.009949098979391807,0.04462998930136197,0.24997079780404255,0.08562083868708713,0.0506950122649332,4.550188003922176,0.10363535248205791,0.24997079780404255,0.24997079780404255,slip,110.6622779661086,0.5825926583685176,-0.0034938969069258745,-0.004584821527996526,low_friction,27202,1,0
lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,low_friction,low_friction,27202,2,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm000_ls080_le020/low_friction/episode_0002.jsonl,38,5,7.6,1.6641651754594964,183.83667259223864,0.002926704147814697,0.02719780499931404,0.009850914353247793,0.04467590120171305,0.2496795992077843,0.08644995922173546,0.0520796924152507,4.566854367627028,0.10388796256536703,0.2496795992077843,0.2496795992077843,slip,110.4678040997217,0.8021528400766713,-0.004833613496997678,-0.010686189628706147,low_friction,27202,1,0
lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm100_ls000_le000/rough/episode_0001.jsonl,38,5,7.6,1.7051088503806648,226.32284245574934,0.006294509638746507,0.08473219957778991,0.019093808791521123,0.17816436179211825,0.08203643382798423,0.0061527325370989636,0.0009651345156236346,4.457193450320372,0.32365316164450253,0.08203643382798423,0.32365316164450253,attitude,132.73219619100732,-0.6425036762768515,0.3354963540804939,0.6878305530641409,rough,7,1,0
lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm080_ls020_le000/rough/episode_0001.jsonl,38,5,7.6,1.7033308985658198,227.2954068921305,0.006161461696793784,0.08443989211864208,0.018862811752647517,0.17707712433607403,0.08528550512447082,0.005734504636409705,0.0007320644216694858,4.461845908155069,0.32253662939587835,0.08528550512447082,0.32253662939587835,attitude,133.44172120843342,-0.5812128928963047,0.330359527199964,0.7100909903578927,rough,7,1,0
lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0001.jsonl,38,5,7.6,1.689741405694846,222.20022595018267,0.005786875292661117,0.08548559756630603,0.018108202142770775,0.17272368566408347,0.08234430441700237,0.004649455524288494,0.0,4.497729637438085,0.3265309299802105,0.08234430441700237,0.3265309299802105,attitude,131.49954496073363,-0.10848601249997367,0.34873609503828346,0.6491577018712211,rough,7,1,0
lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm040_ls040_le020/rough/episode_0001.jsonl,38,5,7.6,1.6937013126789688,223.21950333406144,0.006059053078393511,0.08505910038678476,0.02102328272899268,0.17478605390955848,0.08379888268158359,0.007286859363616497,0.0003643429681807689,4.4872138570754805,0.32490183075615703,0.08379888268158359,0.32490183075615703,attitude,131.7939011223825,-0.24701932955127226,0.3412411026675033,0.6583927488639038,rough,7,1,0
lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm040_ls020_le040/rough/episode_0001.jsonl,38,5,7.6,1.686810396913212,221.1596559818523,0.006077053112473167,0.08519489100887694,0.01993331616370526,0.17023541817954466,0.08187706220214624,0.005865819381646642,0.0004888182818038664,4.505544911216852,0.3254205127257129,0.08187706220214624,0.3254205127257129,attitude,131.11115297046106,-0.005528765115203935,0.34362740139460574,0.6369724013779113,rough,7,1,0
lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm020_ls080_le000/rough/episode_0001.jsonl,38,5,7.6,1.7017833009007965,226.5664381297648,0.006252591144594172,0.08449450770257666,0.019016172867496642,0.17731414647817867,0.0844132251423235,0.006418796172945976,0.0009688748940297761,4.46590350015606,0.32274524555955125,0.0844132251423235,0.32274524555955125,attitude,133.13471698179052,-0.5277587830009497,0.33131930701697193,0.7004591265500562,rough,7,1,0
lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm020_ls060_le020/rough/episode_0001.jsonl,38,5,7.6,1.692688489627511,223.73132304726775,0.006224002930959044,0.08504330736027887,0.02173623556101554,0.17462925773267046,0.08934583934586049,0.006373256373258055,0.00120250120250176,4.489898789157855,0.324841505838522,0.08934583934586049,0.324841505838522,attitude,132.17513111139635,-0.21164843603665762,0.34096356598295596,0.6703533507546251,rough,7,1,0
lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm020_ls040_le040/rough/episode_0001.jsonl,38,5,7.6,1.6878622487227815,221.71547065469312,0.005577371748676958,0.08532484363100723,0.016285228309218528,0.1726033325251517,0.08105134474329524,0.004889975550123794,0.0,4.5027371195433625,0.3259168951780278,0.08105134474329524,0.3259168951780278,attitude,131.35874732814656,-0.042518192500042844,0.3459111067933675,0.6447403567539441,rough,7,1,0
lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm020_ls020_le060/rough/episode_0001.jsonl,39,5,7.800000000000001,1.7085390861129244,222.67919727121208,0.006539767717214067,0.08375898812615112,0.01857712255669413,0.16478352082089698,0.08220640569396734,0.004626334519573889,0.00011862396204039732,4.565303810371516,0.3199357677276557,0.08220640569396734,0.3199357677276557,attitude,130.33310099906856,0.7817260307979335,0.3183937499943985,0.6125620188049438,rough,7,1,0
lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm000_ls100_le000/rough/episode_0001.jsonl,38,5,7.6,1.6987601113743798,224.97816662214726,0.006137474581775928,0.08457160481971984,0.019589665923348556,0.1762587621932572,0.08106480366178742,0.006624909660324569,0.0010840761262351278,4.4738512219075055,0.32303973485454657,0.08106480366178742,0.32303973485454657,attitude,132.4366902164479,-0.42305668584190953,0.3326741631157763,0.678559432166287,rough,7,1,0
lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm000_ls060_le040/rough/episode_0001.jsonl,39,5,7.800000000000001,1.7225005585327635,227.12394157003362,0.006838493594969372,0.08417020654744935,0.021595521577645643,0.17017560008652222,0.08335312277370507,0.005580622180006352,0.00047494656851114627,4.528300418459131,0.3215065063942171,0.08335312277370507,0.3215065063942171,attitude,131.85710764790647,0.29424888245416886,0.3256202431070001,0.6603757725254042,rough,7,1,0
lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough,rough_perlin,7,1,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm000_ls040_le060/rough/episode_0001.jsonl,39,5,7.800000000000001,1.7123724213261389,224.96133271686372,0.006824926923965242,0.08457103567771296,0.022034938753680514,0.16832502801613036,0.09172470782672527,0.006492739936254706,0.0005902490851142451,4.555083872443663,0.32303756089221736,0.09172470782672527,0.32303756089221736,attitude,131.37406904897676,0.6470900977160097,0.33266416137319904,0.645221056091383,rough,7,1,0
lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm100_ls000_le000/rough/episode_0000.jsonl,37,5,7.4,1.6720258715629854,247.89785759817238,0.008121959065137489,0.12791446553201682,0.01729239652561013,0.19180601305535716,0.10512266429390613,0.010296173890938742,0.0011440193212153968,4.425768838781536,0.48859726757708033,0.10512266429390613,0.48859726757708033,attitude,148.2619747782019,-1.0564868067161788,1.0943542537815445,1.175057435747103,rough,13,1,0
lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm080_ls020_le000/rough/episode_0000.jsonl,37,5,7.4,1.6692545402779353,246.06198662497684,0.008164640307936224,0.12718033710656135,0.01707128804930671,0.18990563743673317,0.10645325203254057,0.008892276422765969,0.001270325203252247,4.433116592732395,0.4857931035504681,0.10645325203254057,0.4857931035504681,attitude,147.4083075334975,-0.9596885955906395,1.0814531439684907,1.1482747209678434,rough,13,1,0
lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0000.jsonl,37,5,7.4,1.6529444211644897,241.80401387817483,0.008322280366212588,0.12785243098857837,0.017042058214498487,0.18898551985993306,0.10630795350661566,0.010186757215621723,0.0013059945148232585,4.476859539407105,0.48836031307554406,0.10630795350661566,0.48836031307554406,attitude,146.28683867532902,-0.3834255612279916,1.0932640978505772,1.1130900740829228,rough,13,1,0
lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0000.jsonl,37,5,7.4,1.664595049000547,245.66550850985845,0.008476202804207956,0.12580656815379537,0.01925680385702834,0.19158741781079214,0.11043256997457503,0.009923664122139488,0.0016539440203565084,4.445525657692599,0.480545692682495,0.11043256997457503,0.480545692682495,attitude,147.58274612036152,-0.7962134305372354,1.0573113950552784,1.153747507873348,rough,13,1,0
lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm040_ls020_le040/rough/episode_0000.jsonl,37,5,7.4,1.6539683078922724,242.93686027100443,0.0084133170934872,0.12808799945447294,0.01700013734460808,0.18896573923838678,0.10770623222138112,0.009956038272564693,0.0009050943884149435,4.47408814587878,0.48926011833435273,0.10770623222138112,0.48926011833435273,attitude,146.88120631560952,-0.41993548489458155,1.097403829458317,1.1317375963843859,rough,13,1,0
lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm040_ls000_le060/rough/episode_0000.jsonl,37,5,7.4,1.6489101721458395,239.63148780513575,0.0071948861456698114,0.1276931762930398,0.01599323149649116,0.1858371479076173,0.10194174757283528,0.01111394992335424,0.002043944813490368,4.487812692895135,0.48775200494741067,0.10194174757283528,0.48775200494741067,attitude,145.32719359313973,-0.23913035606520755,1.0904654562993896,1.0829824405933721,rough,13,1,0
lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm020_ls060_le020/rough/episode_0000.jsonl,37,5,7.4,1.6590080431414242,244.22738929481358,0.008322380675444848,0.1284092087278528,0.01717253455525927,0.191655205265423,0.10638024183176675,0.009776177000259241,0.0021867764342684234,4.46049675924879,0.4904870473813614,0.10638024183176675,0.4904870473813614,attitude,147.21290249585252,-0.5989863787183902,1.103048558589019,1.1421441385633517,rough,13,1,0
lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm020_ls000_le080/rough/episode_0000.jsonl,38,5,7.6,1.6820172929717865,244.45792091041602,0.007151021129294574,0.12621268774872202,0.016014625285764715,0.18619924279163613,0.09663654618475527,0.009036144578314857,0.0023845381526108023,4.518383985560771,0.48209695526695223,0.09663654618475527,0.48209695526695223,attitude,145.33615197172438,0.16361127921820523,1.0644482846098966,1.0832634982302978,rough,13,1,0
lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough,rough_perlin,13,0,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm000_ls040_le060/rough/episode_0000.jsonl,37,5,7.4,1.6477437217345947,242.1717326889929,0.008221323893520194,0.12763418973293514,0.016632150317960954,0.18886774739347922,0.10581319399087519,0.009013716525148843,0.0013063357282823776,4.490989649901353,0.4875266928846112,0.10581319399087519,0.4875266928846112,attitude,146.97172229796544,-0.1972775998241339,1.0894288637046643,1.1345774192233689,rough,13,1,0
lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough,rough_perlin,15,2,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm080_ls020_le000/rough/episode_0002.jsonl,37,5,7.4,1.6594129577263643,252.98200875878695,0.010226397403981428,0.11544243974227052,0.026982626632792495,0.1964905919376774,0.10530381050465498,0.0122296601441835,0.0029608650875392185,4.459408350130682,0.44095763826169493,0.10530381050465498,0.44095763826169493,attitude,152.45271382321184,-0.6133249175848582,0.8751787407166081,1.3065364977036984,rough,15,1,0
lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough,rough_perlin,15,2,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm080_ls000_le020/rough/episode_0002.jsonl,37,5,7.4,1.6596783106028496,252.51220833761198,0.010634500069016499,0.1161791567599138,0.030430532417579842,0.19579344431033419,0.11301068510373102,0.012570710245131348,0.0027655562539288603,4.458695370497478,0.4437716899821233,0.11301068510373102,0.4437716899821233,attitude,152.1452722039196,-0.6227176045916164,0.8881253408157186,1.296890911262545,rough,15,1,0
lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,15,2,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0002.jsonl,37,5,7.4,1.6588986797177063,252.81461982109823,0.010240878607878166,0.1153623767636965,0.027144270934125858,0.19650447474206345,0.10673868312759288,0.012217078189302656,0.0029578189300417507,4.4607908189180385,0.4406518202105258,0.10673868312759288,0.4406518202105258,attitude,152.39907229543368,-0.5951124806350049,0.8737717644400763,1.3048535635771776,rough,15,1,0
lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,15,2,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0002.jsonl,37,5,7.4,1.661623650830135,253.22194745237255,0.010195039674124122,0.11562160569828053,0.028160114728361076,0.1964559590527932,0.10088111352319713,0.012131273145194434,0.0024262546290389495,4.453475368085315,0.44164200180248164,0.10088111352319713,0.44164200180248164,attitude,152.39428454563986,-0.6914851353156545,0.8783272901980044,1.3047033540687798,rough,15,1,0
lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough,rough_perlin,15,2,results/icra27/os_t5p3_train_beta_response_atlas_v0/env_logs/lm040_ls040_le020/rough/episode_0002.jsonl,37,5,7.4,1.659978597719692,252.01543314899834,0.010490386212387761,0.11619484927935265,0.030524444605464544,0.1959191613147091,0.11113920849667151,0.011632317612848437,0.002655202933367539,4.457888800593791,0.4438316309910415,0.11113920849667151,0.4438316309910415,attitude,151.8184833799612,-0.6333432358180754,0.8884011112524762,1.2866383310922025,rough,15,1,0
