t_wall,context,x,y,action_id,hold_override,emp_age_s,proj_age_s,theta_age_s,emp_seq,emp_vx,emp_yaw_rate,emp_body_h,emp_clearance,emp_enable,proj_seq,proj_vx,proj_yaw_rate,proj_body_h,proj_clearance,proj_enable,out_seq,out_vx,out_yaw_rate,out_body_h,out_clearance,out_enable,delta_vx,delta_yaw_rate,delta_body_h,delta_clearance,j7_accept,j7_reason,j7_source
1785198594.370502,flat,0.000000,0.000000,1,0,0.003402,0.003325,0.003271,5100113,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100113,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100113,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198594.420407,flat,0.000000,0.000000,1,0,0.002839,0.002766,0.002687,5100115,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100115,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100115,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198594.470400,flat,0.000000,0.000000,1,0,0.003289,0.003202,0.003146,5100117,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100117,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100117,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198594.520483,flat,0.000000,0.000000,1,0,0.003378,0.003312,0.003258,5100119,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100119,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100119,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198594.570399,flat,0.000000,0.000000,1,0,0.002732,0.002662,0.002605,5100121,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100121,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100121,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198594.620692,flat,0.000000,0.000000,1,0,0.003136,0.002988,0.002866,5100123,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100123,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100123,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198594.670425,flat,0.000000,0.000000,1,0,0.003434,0.003373,0.003321,5100125,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100125,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100125,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198594.720571,flat,0.000000,0.000000,1,0,0.002887,0.002752,0.002635,5100127,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100127,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100127,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198594.770465,flat,0.000000,0.000000,1,0,0.003453,0.003392,0.003340,5100129,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100129,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100129,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198594.820457,flat,0.000000,0.000000,1,0,0.003430,0.003370,0.003319,5100131,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100131,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100131,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198594.870426,flat,0.000000,0.000000,1,0,0.002684,0.002618,0.002562,5100133,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100133,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100133,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198594.920612,flat,0.000000,0.000000,1,0,0.003225,0.003065,0.002985,5100135,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100135,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100135,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198594.970423,flat,0.000000,0.000000,1,0,0.003365,0.003306,0.003255,5100137,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100137,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100137,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198595.020600,flat,0.000000,0.000000,1,0,0.003465,0.003405,0.003353,5100139,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100139,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100139,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198595.070399,flat,0.000000,0.000000,1,0,0.003364,0.003302,0.003248,5100141,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100141,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100141,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198595.120429,flat,0.000000,0.000000,1,0,0.003160,0.003098,0.003035,5100143,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100143,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100143,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198595.170419,flat,0.000000,0.000000,1,0,0.001719,0.001635,0.001577,5100145,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100145,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100145,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198595.220412,flat,0.000000,0.000000,1,0,0.003267,0.003201,0.003149,5100147,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100147,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100147,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198595.270968,flat,0.000000,0.000000,1,0,0.003433,0.003369,0.003316,5100149,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100149,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100149,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198595.320499,flat,0.000000,0.000000,1,0,0.002455,0.002389,0.002334,5100151,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100151,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100151,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198595.370492,flat,0.000000,0.000000,1,0,0.002849,0.002703,0.002580,5100153,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100153,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100153,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198595.420757,flat,0.000000,0.000000,1,0,0.003571,0.003509,0.003457,5100155,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100155,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100155,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198595.470421,flat,0.000000,0.000000,1,0,0.002392,0.002322,0.002248,5100157,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100157,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100157,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198595.520664,flat,0.000000,0.000000,1,0,0.003196,0.003131,0.003079,5100159,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100159,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100159,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198595.570500,flat,0.000000,0.000000,1,0,0.003466,0.003404,0.003350,5100161,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100161,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100161,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198595.620717,flat,0.000000,0.000000,1,0,0.002895,0.002764,0.002646,5100163,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100163,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100163,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198595.670515,flat,0.000000,0.000000,1,0,0.002959,0.002846,0.002722,5100165,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100165,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100165,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
1785198595.720444,flat,0.000000,0.000000,1,0,0.002678,0.002557,0.002447,5100167,0.00000000,0.00000000,0.32000000,0.04500000,1.00000000,5100167,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,5100167,0.00000000,0.00000000,0.32000000,0.05000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00500000,1,accepted_guarded,projected
