terrain,seed,range_norm_vx,range_norm_yaw,range_norm_height,pc1_explained,cos_motion_stability,cos_motion_energy,cos_stability_energy,norm_delta_motion,norm_delta_stability,norm_delta_energy
flat,27100,0.02302398081672819,0.014091598249873834,0.020786688319946588,0.9600034672049397,0.7135503650280979,-0.9383095191030868,-0.9102971918232933,0.009241854823062534,0.00973194251220215,0.021759759328361796
flat,27101,0.02302398081672819,0.014091598249873834,0.020786688319946588,0.9600034672049397,0.7135503650280979,-0.9383095191030868,-0.9102971918232933,0.009241854823062534,0.00973194251220215,0.021759759328361796
flat,27102,0.02302398081672819,0.014091598249873834,0.020786688319946588,0.9600034672049397,0.7135503650280979,-0.9383095191030868,-0.9102971918232933,0.009241854823062534,0.00973194251220215,0.021759759328361796
low_friction,27200,0.02135707219803703,0.012134708726787112,0.0208211954298235,0.9645604177322509,0.8166939603142539,-0.9470911485367427,-0.9586961572145131,0.009983352179302461,0.011350571722985155,0.018831769166332852
low_friction,27201,0.02135707219803703,0.012134708726787112,0.0208211954298235,0.9645604177322509,0.8166939603142539,-0.9470911485367427,-0.9586961572145131,0.009983352179302461,0.011350571722985155,0.018831769166332852
low_friction,27202,0.02135707219803703,0.012134708726787112,0.0208211954298235,0.9645604177322509,0.8166939603142539,-0.9470911485367427,-0.9586961572145131,0.009983352179302461,0.011350571722985155,0.018831769166332852
rough,13,0.02441422269543153,0.009902068038549205,0.022634984023149844,0.9710237059729727,0.847868846227,-0.9634309959529385,-0.9582274878067477,0.010727233197495242,0.012239623204815309,0.020708809881665933
rough,7,0.025466074043439958,0.010005812984100991,0.02297699407606188,0.973204006073176,0.8541679559285493,-0.9677707382911681,-0.9568645506256388,0.010897075403380387,0.01231170401251328,0.021622563441866305
rough,15,0.024005373309274998,0.010131537247082196,0.02198119255118628,0.9670675208103372,0.8188400595736935,-0.9663661668448151,-0.9369566353854868,0.010374370814656789,0.011379161059416321,0.020616014712003878
