posterior_id,context_id,terrain,seed,mission,unique_signature_count,expressible_signature_count,posterior_mean_motion,posterior_mean_stability,posterior_mean_energy,posterior_std_motion,posterior_std_stability,posterior_std_energy,posterior_map_motion,posterior_map_stability,posterior_map_energy,posterior_entropy_nats,posterior_entropy_normalized,posterior_information_gain_nats,posterior_effective_fraction,source_balanced_count,source_motion_count,source_stability_count,source_energy_count
96,low_friction_train:low_friction:27214,low_friction,27214,efficient,4,4,0.17484048212208686,0.2613806323903817,0.563778885487531,0.13616333287916293,0.19531909558681612,0.1894970345915531,0.0,0.0,1.0,7.93705116978056,0.9286417664143087,0.6098949797850253,0.5434079348960565,1,0,2,1
97,low_friction_train:low_friction:27214,low_friction,27214,fast,6,5,0.41628755539594525,0.4089140134766904,0.17479843112736393,0.20430521344545607,0.2573601698702518,0.08939671325684147,0.65,0.1,0.25,7.749525070144172,0.9067010525786519,0.7974210794214134,0.4504892433202268,5,0,1,0
98,low_friction_train:low_friction:27214,low_friction,27214,stable,6,6,0.7193279724021051,0.2318030310885545,0.04886899650934079,0.18093997861417271,0.1869530885186391,0.04381449937467839,1.0,0.0,0.0,6.747083734749282,0.7894145600873144,1.7998624148163032,0.16532163246408688,2,3,0,1
99,low_friction_train:low_friction:27215,low_friction,27215,efficient,4,4,0.14768208639258998,0.23127987296487637,0.6210380406425332,0.11766566418795332,0.1813504206138845,0.17915971343082207,0.0,0.0,1.0,7.718443310928301,0.9030644602014493,0.8285028386372844,0.43670261140976024,1,0,2,1
100,low_friction_train:low_friction:27215,low_friction,27215,fast,6,6,0.6659695454486148,0.24525983215231534,0.08877062239906962,0.1867642380355138,0.1961873542297448,0.07234891436973384,0.96,0.0,0.04,7.317379937471797,0.8561397029328092,1.229566212093788,0.29241939817074153,2,3,1,0
101,low_friction_train:low_friction:27215,low_friction,27215,stable,6,6,0.7048329328556088,0.22315565584747754,0.07201141129691342,0.1778683807235235,0.18343145717450382,0.06248756980813981,1.0,0.0,0.0,7.070679797276728,0.8272755758074022,1.4762663522888566,0.2284891959434658,2,3,0,1
102,low_friction_train:low_friction:27216,low_friction,27216,efficient,4,4,0.12197106115585227,0.23919725913341416,0.6388316797107345,0.10256648330746919,0.19154621382691264,0.19037334579950196,0.0,0.0,1.0,7.618817043522829,0.8914081018177551,0.9281291060427561,0.39529256947214103,1,0,2,1
103,low_friction_train:low_friction:27216,low_friction,27216,fast,6,6,0.6673898686245092,0.2239886167946123,0.10862151458087733,0.17710055028441296,0.18237375897903652,0.0876310068649785,0.97,0.0,0.03,7.431533478052639,0.8694957646867075,1.1154126715129458,0.3277799855231081,2,3,1,0
104,low_friction_train:low_friction:27216,low_friction,27216,stable,6,6,0.3560910738785351,0.383881647524364,0.26002727859710084,0.17775208156912362,0.25244589319159727,0.1437743536606726,0.58,0.0,0.42,8.129356619170048,0.9511416682534309,0.4175895303955368,0.6586325215780888,5,0,0,1
105,low_friction_train:low_friction:27217,low_friction,27217,efficient,3,3,0.1328572522389374,0.24348848238734158,0.623654265373717,0.10927309453761201,0.19308079875883202,0.19118433376388708,0.0,0.0,1.0,7.702855344270784,0.9012406547878269,0.8440908052948011,0.4299480870837989,1,0,1,1
106,low_friction_train:low_friction:27217,low_friction,27217,fast,6,6,0.6840507955698487,0.2254966489687266,0.09045255546142413,0.1822186518070259,0.1848404391560479,0.07817228060376157,1.0,0.0,0.0,7.301293097751917,0.8542575289447705,1.245653051813668,0.2877529291851626,2,3,0,1
107,low_friction_train:low_friction:27217,low_friction,27217,stable,6,6,0.6840507955698487,0.2254966489687266,0.09045255546142413,0.1822186518070259,0.1848404391560479,0.07817228060376157,1.0,0.0,0.0,7.301293097751917,0.8542575289447705,1.245653051813668,0.2877529291851626,2,3,0,1
108,rough_train:rough_perlin:0,rough_perlin,0,efficient,6,6,0.12160168838003681,0.3411619182690642,0.5372363933508979,0.10464106615795604,0.24205660834977374,0.23503650034130055,0.0,0.0,1.0,7.893356542311956,0.9235294576780679,0.6535896072536289,0.5201751967863295,0,0,3,3
109,rough_train:rough_perlin:0,rough_perlin,0,fast,3,2,0.6678067238893064,0.25547185343219575,0.07672142267849702,0.16904738433193783,0.18243672653331616,0.06422594398289533,0.65,0.35,0.0,7.15414332401782,0.8370408797277192,1.392802825547765,0.24837816743788027,0,1,2,0
110,rough_train:rough_perlin:0,rough_perlin,0,stable,6,6,0.12160168838003681,0.3411619182690642,0.5372363933508979,0.10464106615795604,0.24205660834977374,0.23503650034130055,0.0,0.0,1.0,7.893356542311956,0.9235294576780679,0.6535896072536289,0.5201751967863295,0,0,3,3
111,rough_train:rough_perlin:10,rough_perlin,10,efficient,5,5,0.14413074718647545,0.2082850780305014,0.647584174783026,0.11178356484558512,0.16049796530783222,0.16114725269929567,0.0,0.0,1.0,7.574716296894379,0.8862482767929196,0.9722298526712061,0.3782386805246387,1,0,2,2
112,rough_train:rough_perlin:10,rough_perlin,10,fast,4,4,0.6461331049293889,0.2608721452449341,0.0929947498256758,0.19169119099449644,0.1981448263390918,0.0763610023346121,1.0,0.0,0.0,7.419363111633101,0.8680718214201226,1.1275830379324843,0.3238149598427892,2,1,1,0
113,rough_train:rough_perlin:10,rough_perlin,10,stable,6,6,0.1869727660748855,0.7294113175730019,0.08361591635211142,0.12887894954583282,0.16321255598154008,0.0710635946849283,0.02,0.98,0.0,6.968645872667743,0.8153375194743607,1.578300276897842,0.20632549654348695,5,0,1,0
114,rough_train:rough_perlin:11,rough_perlin,11,efficient,6,6,0.12107104405546472,0.36018963809976734,0.5187393178447667,0.10091750108259438,0.24638571759173408,0.24056215489849242,0.0,0.0,1.0,7.91533194314294,0.9261005983459076,0.6316142064226451,0.5317327814050691,1,0,0,5
115,rough_train:rough_perlin:11,rough_perlin,11,fast,4,4,0.6928257762617764,0.19845808469010476,0.10871613904811873,0.14478714361450845,0.1549340014474619,0.07960256658639371,0.84,0.0,0.16,7.225617283478356,0.8454033940351446,1.3213288660872289,0.26678055068304496,2,1,0,1
116,rough_train:rough_perlin:11,rough_perlin,11,stable,5,5,0.1224385409573678,0.37024034024507885,0.5073211187975539,0.10185464348493141,0.25015286636998135,0.24410453368665178,0.0,0.0,1.0,7.938680626684407,0.9288324142638837,0.6082655228811777,0.5442941165084744,1,0,0,4
117,rough_train:rough_perlin:12,rough_perlin,12,efficient,3,3,0.11554262331361016,0.11719252701900086,0.7672648496673904,0.09542434942623569,0.09666632087425235,0.11414778725843672,0.0,0.0,1.0,6.872111284811781,0.8040428902387631,1.6748348647538043,0.187339113218345,0,0,2,1
118,rough_train:rough_perlin:12,rough_perlin,12,fast,3,3,0.4830151271441443,0.3296937090565059,0.18729116379934846,0.24633871783431513,0.23670615621584334,0.14042732197517263,1.0,0.0,0.0,8.231361685241513,0.9630763481129324,0.31558446432407194,0.7293624633310705,0,2,0,1
119,rough_train:rough_perlin:12,rough_perlin,12,stable,3,3,0.3518850630074187,0.4150383728589658,0.23307656413361508,0.23449522125458838,0.24481224984770683,0.16189375374725828,0.0,1.0,0.0,8.387324148204598,0.9813240894972645,0.1596220013609866,0.8524659590447736,0,2,1,0
120,rough_train:rough_perlin:13,rough_perlin,13,efficient,5,5,0.18396102971893416,0.35142725701566685,0.4646117132653984,0.1458074861431257,0.20116433592661406,0.19905107354197782,0.0,0.68,0.32,8.065466073809754,0.9436664198732194,0.4814800757558313,0.6178682229365116,1,0,4,0
121,rough_train:rough_perlin:13,rough_perlin,13,fast,6,6,0.7697923716864383,0.16916877504721864,0.06103885326634238,0.13645120911881464,0.13632076426615017,0.03986541780146347,0.93,0.0,0.07,6.523461058709476,0.7632505159800315,2.0234850908561093,0.13219395340394055,2,3,1,0
122,rough_train:rough_perlin:13,rough_perlin,13,stable,5,5,0.3121849502012901,0.642236372733977,0.04557867706473226,0.20149237106826873,0.20791119589462095,0.03369207118390801,0.0,1.0,0.0,6.822274437421795,0.7982119365252524,1.72467171214379,0.17823155342426475,0,3,2,0
123,rough_train:rough_perlin:15,rough_perlin,15,efficient,3,3,0.33816090126446785,0.21714356876850427,0.4446955299670275,0.19190818114887448,0.1679852792542766,0.22303101654385457,0.5,0.0,0.5,8.274387651336546,0.9681104228973185,0.27255849822903855,0.7614288856310103,3,0,0,0
124,rough_train:rough_perlin:15,rough_perlin,15,fast,2,2,0.7049973787098252,0.19509135760635307,0.09991126368382204,0.1563798347988485,0.1516665373268507,0.08585353141127618,1.0,0.0,0.0,7.243204460098864,0.8474611087220918,1.3037416894667206,0.2715139690727495,1,1,0,0
125,rough_train:rough_perlin:15,rough_perlin,15,stable,3,3,0.13001962553035737,0.6219480158292173,0.24803235864042578,0.10889852638213708,0.20207745426906423,0.19344116423347346,0.0,1.0,0.0,7.731592369524323,0.9046029112886473,0.8153537800412618,0.4424827580990261,1,0,0,2
126,rough_train:rough_perlin:17,rough_perlin,17,efficient,4,4,0.13830518071595857,0.21880340298503834,0.6428914162990057,0.1082710434081182,0.17538255827824986,0.1723972589926241,0.0,0.0,1.0,7.601449753627413,0.8893761140654631,0.9454963959381724,0.3884866798206421,0,0,2,2
127,rough_train:rough_perlin:17,rough_perlin,17,fast,5,5,0.5608120980474622,0.31092233886523146,0.1282655630873062,0.1875783438914718,0.21707785279741362,0.09407560982681484,0.44,0.56,0.0,7.688212032159233,0.8995273747629732,0.8587341174063523,0.42369809502504635,0,3,2,0
128,rough_train:rough_perlin:17,rough_perlin,17,stable,6,6,0.17433891696311968,0.45782871606499426,0.3678323669718873,0.1294375845982321,0.23858162473721523,0.1639946260687087,0.0,0.78,0.22,7.884421104614347,0.9224840038351111,0.6625250449512379,0.5155479079368589,0,0,6,0
129,rough_train:rough_perlin:18,rough_perlin,18,efficient,4,4,0.10432759325754207,0.21129759386356747,0.684374812878891,0.08727323544483515,0.16978757701392233,0.16716925697784846,0.0,0.0,1.0,7.34498568897579,0.8593695994386384,1.2019604605897953,0.30060431095759604,1,0,2,1
130,rough_train:rough_perlin:18,rough_perlin,18,fast,6,6,0.6390221945724814,0.2701973119721072,0.09078049345541074,0.1999625320931479,0.20648199959581998,0.07900110617120114,1.0,0.0,0.0,7.446388395563831,0.8712338027240651,1.1005577540017537,0.3326854752858079,2,3,1,0
131,rough_train:rough_perlin:18,rough_perlin,18,stable,6,6,0.5475948607743794,0.2685224431287476,0.18388269609687274,0.18560550637424592,0.20884203285691777,0.1176123096613587,0.71,0.0,0.29,7.904253386774787,0.9248043977879206,0.6426927627907979,0.5258744606001156,0,3,3,0
132,rough_train:rough_perlin:20,rough_perlin,20,efficient,5,5,0.135705095324521,0.3075755940860823,0.5567193105893936,0.11719682785670038,0.22378295348443933,0.22177985694782093,0.0,0.0,1.0,7.923676037889567,0.9270768645584954,0.6232701116760175,0.5361881723650348,1,0,2,2
133,rough_train:rough_perlin:20,rough_perlin,20,fast,4,4,0.7387141110063772,0.18912970620233183,0.07215618279129116,0.1421128398474203,0.14739603612088412,0.062287484023715166,1.0,0.0,0.0,6.876546347925058,0.8045617964112914,1.670399801640527,0.1881718191959079,2,1,1,0
134,rough_train:rough_perlin:20,rough_perlin,20,stable,6,6,0.25548898377953716,0.27956422721115176,0.46494678900931063,0.15655687044529312,0.2138988626329654,0.19491995312382945,0.44,0.0,0.56,8.1958543358067,0.9589219578999302,0.35109181375888454,0.7039191214281041,1,0,5,0
135,rough_train:rough_perlin:22,rough_perlin,22,efficient,6,6,0.153156199236575,0.24742910198242318,0.5994146987810033,0.11578221714597987,0.18835926300939798,0.17930016981583136,0.0,0.0,1.0,7.765300884871149,0.9085468363768543,0.7816452646944363,0.45765243216766865,0,0,3,3
136,rough_train:rough_perlin:22,rough_perlin,22,fast,4,3,0.7464551071877211,0.169081280739354,0.08446361207292453,0.12831659964155948,0.1377266160624675,0.0630647125256396,0.89,0.0,0.11,6.847640664182479,0.8011798067231912,1.699305485383106,0.18281044449940595,1,1,2,0
137,rough_train:rough_perlin:22,rough_perlin,22,stable,6,6,0.15854833363756315,0.6048550634935842,0.2365966028688574,0.12523459269710846,0.22603607837561465,0.1429796262413069,0.0,0.91,0.09,7.63768226085828,0.8936153483600081,0.9092638887073052,0.40282063574314914,2,0,1,3
138,rough_train:rough_perlin:25,rough_perlin,25,efficient,4,4,0.16586156601231578,0.3975230302084753,0.4366154037792093,0.1266956450658525,0.24715171553065177,0.23592145573412812,0.0,0.69,0.31,8.170002478081987,0.9558972684643909,0.3769436714835983,0.6859547116190311,0,0,1,3
139,rough_train:rough_perlin:25,rough_perlin,25,fast,4,4,0.7383998940847781,0.15716830346180147,0.10443180245341968,0.11153382641341134,0.12052979893949117,0.0737002099263775,0.84,0.0,0.16,6.907091945750564,0.8081356574478512,1.6398542038150206,0.19400832590279127,0,2,2,0
140,rough_train:rough_perlin:25,rough_perlin,25,stable,5,5,0.15372382006158192,0.41107652941480816,0.43519965052361104,0.11860808731486014,0.2480908167317992,0.23885755599528857,0.0,0.71,0.29,8.122765571860182,0.9503705100883357,0.4241805777054033,0.6543057182150877,0,0,1,4
141,rough_train:rough_perlin:28,rough_perlin,28,efficient,6,6,0.15312437428066408,0.212521261474117,0.6343543642452194,0.11853732346087102,0.1640412791657823,0.16331532527282033,0.0,0.0,1.0,7.637178660687838,0.8935564267099089,0.9097674888777467,0.40261782627405934,1,0,1,4
142,rough_train:rough_perlin:28,rough_perlin,28,fast,5,5,0.6077837140709967,0.2310514646425648,0.16116482128643825,0.17469566807484077,0.19267749997946032,0.09363601217623382,0.77,0.0,0.23,7.6176852747998245,0.8912756839104465,0.9292608747657605,0.39484544277530886,2,2,0,1
143,rough_train:rough_perlin:28,rough_perlin,28,stable,6,6,0.33962620426165135,0.587209524991861,0.073164270746489,0.21642649935116628,0.23867717687145484,0.06388386302556284,0.11,0.89,0.0,7.384136338271377,0.8639502588473299,1.162809811294208,0.31260658020564813,0,3,2,1
144,rough_train:rough_perlin:29,rough_perlin,29,efficient,3,3,0.2046928267911685,0.2319743512123623,0.5633328219964677,0.15204325793856155,0.173269421654525,0.1731733002726953,0.0,0.0,1.0,7.915354563287525,0.9261032449221455,0.6315915862780601,0.5317448094135021,1,0,2,0
145,rough_train:rough_perlin:29,rough_perlin,29,fast,3,3,0.5107564904840097,0.3567624379504567,0.13248107156553357,0.23867963392060906,0.2528160479240788,0.08367924467158894,0.82,0.0,0.18,7.851833391565615,0.918671213573131,0.6951127579999703,0.4990181765211332,0,2,1,0
146,rough_train:rough_perlin:29,rough_perlin,29,stable,3,3,0.5031983565597195,0.409184445541535,0.08761719789874547,0.25870376843232545,0.26719462828626217,0.06740752897789114,1.0,0.0,0.0,7.650684086785411,0.8951365730991848,0.8962620627801741,0.4080922354776467,1,2,0,0
147,rough_train:rough_perlin:4,rough_perlin,4,efficient,3,3,0.1653375606074115,0.25344303370732113,0.5812194056852668,0.12766482891749728,0.19863547210627863,0.19389080999342517,0.0,0.0,1.0,7.890859718763708,0.9232373271902241,0.656086430801877,0.5188780311764905,0,0,1,2
148,rough_train:rough_perlin:4,rough_perlin,4,fast,6,6,0.4934939876761231,0.4021463675291269,0.10435964479475036,0.21311590787522205,0.24282195152357225,0.08393564985648364,0.33,0.67,0.0,7.6908376798535425,0.8998345777859433,0.8561084697120425,0.4248120387232207,0,3,0,3
149,rough_train:rough_perlin:4,rough_perlin,4,stable,4,4,0.4988346506156665,0.3897818909542705,0.1113834584300635,0.22454916527084132,0.24802919464861786,0.08998053922022242,0.35,0.65,0.0,7.799931831381765,0.9125986866991331,0.7470143181838198,0.4737789964726431,0,2,0,2
150,rough_train:rough_perlin:5,rough_perlin,5,efficient,6,6,0.15173233150917256,0.34758354267786606,0.500684125812963,0.12556009429386672,0.2343629268536368,0.22622793725513382,0.0,0.0,1.0,8.058698933071106,0.9428746586265441,0.48824721649447866,0.6137011372439864,1,0,0,5
151,rough_train:rough_perlin:5,rough_perlin,5,fast,3,3,0.6804349341353616,0.2528202586687852,0.06674480719585353,0.16846265550797332,0.18460748651108175,0.05109134247059393,0.9,0.0,0.1,6.947716432480212,0.8128887570952279,1.5992297170853726,0.20205209534458418,1,1,0,1
152,rough_train:rough_perlin:5,rough_perlin,5,stable,6,6,0.15173233150917256,0.34758354267786606,0.500684125812963,0.12556009429386672,0.2343629268536368,0.22622793725513382,0.0,0.0,1.0,8.058698933071106,0.9428746586265441,0.48824721649447866,0.6137011372439864,1,0,0,5
153,rough_train:rough_perlin:6,rough_perlin,6,efficient,4,4,0.14170994101095566,0.23167639511952415,0.6266136638695203,0.11559465440775972,0.18334558175468815,0.18405741965493277,0.0,0.0,1.0,7.702606018772815,0.9012114834915994,0.8443401307927703,0.4298409034252506,0,0,3,1
154,rough_train:rough_perlin:6,rough_perlin,6,fast,5,5,0.5710897020379069,0.26300015227818685,0.16591014568390577,0.17354201068684186,0.2048235365330206,0.10037151674123415,0.73,0.0,0.27,7.703777845650001,0.9013485882371636,0.8431683039155837,0.4303448977881959,0,2,3,0
155,rough_train:rough_perlin:6,rough_perlin,6,stable,6,6,0.19763613025632004,0.656363596979794,0.14600027276388702,0.148812897087165,0.22424197962436287,0.10566785899794684,0.0,1.0,0.0,7.408234172001564,0.866769725977284,1.1387119775640206,0.3202312212959585,4,0,2,0
156,rough_train:rough_perlin:7,rough_perlin,7,efficient,6,6,0.22325638373712725,0.18487914954695087,0.5918644667159221,0.16164461368564945,0.15433773333327502,0.18537623103505446,0.0,0.0,1.0,7.872211154217451,0.921055429209364,0.6747349953481336,0.5092913673074995,1,0,1,4
157,rough_train:rough_perlin:7,rough_perlin,7,fast,4,4,0.7527055542748727,0.18548870631611325,0.061805739409013814,0.1449526067246106,0.15094212782512056,0.04936796284891919,1.0,0.0,0.0,6.704888283235708,0.7844776562183555,1.8420578663298768,0.1584909371236987,2,1,0,1
158,rough_train:rough_perlin:7,rough_perlin,7,stable,6,6,0.24812609962352525,0.7052618008235458,0.046612099552925584,0.14608355197250833,0.1657895475828966,0.041584467373566254,0.16,0.84,0.0,6.577013260375111,0.7695161693173181,1.9699328891904742,0.13946621559161956,5,0,1,0
159,rough_train:rough_perlin:8,rough_perlin,8,efficient,2,2,0.15756883637310862,0.3198666179098553,0.5225645457170376,0.13759903642772195,0.23363680005994966,0.25138621802306393,0.0,0.0,1.0,8.115588360733643,0.9495307702560093,0.4313577888319422,0.6496264401043208,0,1,0,1
160,rough_train:rough_perlin:8,rough_perlin,8,fast,3,3,0.4374170916547049,0.27959290810578086,0.2829900002395163,0.22835903794410126,0.20901946701908905,0.20986875593820817,1.0,0.0,0.0,8.429790563584472,0.9862926963700284,0.11715558598111286,0.8894467969448843,0,3,0,0
161,rough_train:rough_perlin:8,rough_perlin,8,stable,3,3,0.11727209872061009,0.6388813061497596,0.2438465951296304,0.10457937825075227,0.22307200515669717,0.20500586283135158,0.0,1.0,0.0,7.661429605197134,0.8963938079318005,0.8855165443684507,0.41250104314738606,0,1,2,0
